id,color_pre_hsv,cara_geometrica,fila_geometrica,columna_geometrica,area,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,solidez,extent,aspect_ratio,major_axis,minor_axis,meanH,meanS,meanV,meanR,meanG,meanB,cluster_kmeans,color_kmeans,score
1,geometrico,superior,1,1,8120.51348705861,68.5649813484101,100.820237834011,10,67.7509691551996,117.341496034688,69.2041073403231,1,1,1.69558571802163,117.341496034688,69.2041073403231,0.134786749142251,0.713800910685568,0.956401203440173,0.956401203440173,0.82485966733003,0.274343303002397,3,amarillo,1
2,geometrico,superior,1,2,7165.17614527069,128.490605696292,68.1688011079978,72.2284434604739,37.7354662939061,112.719161848525,63.5666201537183,1,1,1.77324453582627,112.719161848525,63.5666201537183,0.155982759442136,0.652962759094705,0.847463220616574,0.847463220616574,0.811764705882353,0.29427549963368,3,amarillo,1
3,geometrico,superior,1,3,6353.63746206269,183.678458828961,38.0988149507397,129.545207181228,9.99999999999972,108.446545306549,58.5877350366735,1,1,1.85101105613088,108.446545306549,58.5877350366735,0.149970161164392,0.679659211652612,0.843493375042071,0.843493375042071,0.781031411103542,0.268433338435742,3,amarillo,1
4,geometrico,superior,2,1,9381.06039845071,127.329927586167,138.277468715033,65.7991194921866,102.001764484447,123.294737003951,76.0864626212721,1,1,1.62045563371323,123.294737003951,76.0864626212721,0.14486144579555,0.626477260945341,0.969868159738031,0.969868159738031,0.890196078431372,0.362237534160107,3,amarillo,1
5,geometrico,superior,2,2,8227.54900864434,187.524592843101,102.486338835337,128.531088191202,69.2304210636936,118.200870700762,69.6065008647294,1,1,1.69812976133463,118.200870700762,69.6065008647294,0.0827766232359285,0.931726907630522,0.977460353466307,0.977460353466307,0.518770246767815,0.0666666666666667,6,naranja,1
6,geometrico,superior,2,3,7255.23191311248,242.746983514883,69.6516723683888,186.090165592295,39.0554320123777,113.510528657708,63.9168189850537,1,1,1.77591016668479,113.510528657708,63.9168189850537,0.00904605593853433,0.828065249570574,0.829978761649396,0.829978761649396,0.180392156862745,0.142576636727746,5,rojo,1
7,geometrico,superior,3,1,10917.521372288,192.129801335582,179.581409031299,127.317219362065,139.606168312076,129.883352216719,84.0563566150602,1,1,1.54519369441059,129.883352216719,84.0563566150602,0.407433585880138,0.734782853065578,0.883511513039126,0.234316291018387,0.883511513039126,0.523862832310864,4,verde,1
8,geometrico,superior,3,2,9511.51141177725,252.347151303249,140.168879064353,190.344024156218,103.675995821105,124.242067022367,76.5562875741992,1,1,1.62288521242556,124.242067022367,76.5562875741992,0.0907879757538133,0.928,0.979244205928862,0.979244205928862,0.564705882352941,0.0705882352941176,6,naranja,1
9,geometrico,superior,3,3,8336.42304873135,307.357027740024,104.164664254062,247.930279224201,70.7202642345017,119.0697207758,70.0129553879464,1,1,1.70068125414828,119.0697207758,70.0129553879464,0.549701338205453,0.956738375662707,0.802650508293362,0.0347394606372401,0.574396471886294,0.802650508293362,2,azul,1
10,geometrico,izquierda,1,1,6204.87254300862,40.2351857803984,153.228410894833,10,99.9999999999999,59.3678064652728,104.515779046648,1,1,0.568027210884353,104.515779046648,59.3678064652728,0.0788818039490496,0.935904537457055,0.979747445877227,0.979747445877227,0.496275505388011,0.0627450980392157,6,naranja,1
11,geometrico,izquierda,1,2,6647.56131975162,95.1898609860317,192.009825408979,64.189143734199,136.268994201476,60.8037446905754,109.328156572929,1,1,0.556158144402769,109.328156572929,60.8037446905754,0.549881402466432,0.958974358974359,0.764705882352941,0.0313725490196078,0.545098039215686,0.764705882352941,2,azul,1
