id,cara,fila,columna,color,cluster,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,meanH,meanS,meanV,meanR,meanG,meanB
19,derecha,1,1,amarillo,5,239.609988607441,251.194806243373,203.011146240823,189.767852297755,71.8489851559134,121.091313349628,0.144450102257423,0.727701206089676,0.863656259155073,0.863656259155073,0.775738936435165,0.233686099033475
20,derecha,1,2,naranja,1,304.329770693259,206.008972688426,271.344165874255,147.873161690279,66.8835423770729,114.70694852332,0.0758000714818934,0.933920704845815,0.893400112555364,0.893400112555364,0.438108758115189,0.0588336865915463
21,derecha,1,3,blanco,6,361.391746375831,166.169639915485,329.609851475346,111,64.3901485246537,108.941170206576,0.166666666666667,0.0675074730036656,0.722109991214912,0.72156862745098,0.72156862745098,0.674509803921569
22,derecha,2,1,rojo,1,238.594656890051,318.746337475251,205.392893441634,263.707275634974,65.2940427076821,108.636001922568,0.0193798449612403,0.888221029791471,0.756862745098039,0.756862745098039,0.162632107248406,0.0846240947639764
23,derecha,2,2,verde,2,298.005293840714,273.41266501544,267.799769762824,221.013424840703,61.1763209862816,103.503721452466,0.400559172749192,0.835158026299783,0.646419276030507,0.106524765717369,0.646419276030507,0.324511752501481
24,derecha,2,3,naranja,1,350.937546861877,233.022365496956,321.740914805087,183.030810856526,59.092162780279,98.8144051288041,0.069023569023569,0.933962264150943,0.830788868954785,0.830788868954785,0.376298978787494,0.0548579909504773
25,derecha,3,1,naranja,1,237.743592035472,375.368949691336,207.361243579923,325.536550409701,59.8360029830327,98.4634495902989,0.0734097771033114,0.933333333333333,0.882016634021173,0.882016634021173,0.421393434340747,0.0588235294117647
26,derecha,3,2,azul,4,292.649545402088,330.492045390244,264.792073885432,282.81977695008,56.3660421354775,94.2557635568744,0.55533315733265,0.936250708111402,0.675208876348551,0.0430965628956056,0.465356350682101,0.675208876348551
27,derecha,3,3,naranja,1,342.003673771042,290.152877051095,315.003922332782,244.470213783393,54.598296653049,90.3741694201604,0.0699669264443617,0.92798886501712,0.815686274509804,0.815686274509804,0.376470588235294,0.0588235294117647
10,izquierda,1,1,verde,2,43.7904858845041,162.487452530748,10,109,67.2385457856732,106.432873982347,0.392422999678206,0.712567427996734,0.785208594760187,0.22565183708974,0.785208594760187,0.425129080782975
11,izquierda,1,2,azul,4,104.69848907267,204.048256520256,70.0451539527716,148.904364683273,68.9433084735986,109.709565679548,0.55,0.963797895789804,0.762341616004586,0.0274509803921569,0.54205518492435,0.762341616004586
12,izquierda,1,3,rojo,1,170.011709446789,248.614976947888,134.456965349718,191.710690301417,70.7232658080593,113.190436109704,0.0227209123652813,0.897425908518249,0.956862745098039,0.956862745098039,0.214742790133567,0.0980392156862745
13,izquierda,2,1,amarillo,5,52.4704682646524,226.99432042149,20.154008006064,176.088981468637,64.3191708185386,101.316455004197,0.156327378994997,0.678666449848681,0.814374715349807,0.814374715349807,0.780882291979421,0.262276923773413
14,izquierda,2,2,naranja,1,111.014823921549,268.897836860744,77.9107715603631,216.496949957359,65.8760340468918,104.276134295331,0.0794397012874728,0.93501972693288,0.979144971007166,0.979144971007166,0.500465105042903,0.0635899998439361
15,izquierda,2,3,verde,2,173.602613215433,313.695468129298,139.677484347501,259.710371734501,67.4982598635644,107.410058172544,0.41629674570971,0.844394487545279,0.802859573670443,0.1246650142286,0.802859573670443,0.462601229032299
16,izquierda,3,1,blanco,6,60.4482162574288,286.282405730585,29.4826656988798,237.724755510456,61.6425713562014,96.6628516074422,0.200910494128656,0.0310146873979417,0.749336836595301,0.745099736937926,0.749336836595301,0.726447341130325
17,izquierda,3,2,amarillo,5,116.803804375235,328.333088791294,85.1164967211068,278.418799796476,63.0699615001838,99.3486830618159,0.155544624359659,0.648816953044017,0.815215353219958,0.815215353219958,0.780243502732159,0.286061620210374
18,izquierda,3,3,azul,4,176.883803618387,373.162804722573,144.445478501299,321.815707175423,64.5545214987017,102.184292824578,0.550949913644214,0.962378885756364,0.780076033785063,0.0292432023132514,0.549019607843137,0.780076033785063
1,superior,1,1,rojo,1,72.2809649196713,109.324380025623,10,73.9646979031302,125.065795200426,73.62313007154,0.0149534511319856,0.889860401441574,0.904190827348599,0.904190827348599,0.171230511645491,0.0994726027793381
2,superior,1,2,blanco,3,137.213300263949,73.7985529029581,76.8232597982,40.9183682355993,121.251710000536,68.363577093294,0.305555555555556,0.0280642861623982,0.831202343981664,0.811594500844409,0.831202343981664,0.807843137254902
3,superior,1,3,azul,4,197.810529106606,40.6445524413604,139.201879532326,9.99999999999993,117.659679016631,63.6312259702228,0.553153153153153,0.963541666666667,0.749019607843137,0.0274509803921569,0.517989266819848,0.749019607843137
4,superior,2,1,rojo,1,134.065952712067,148.499026779004,68.6774551319949,110.027754852302,131.330398673946,80.2531705016264,0.0188295810580925,0.871693556291786,0.905078285144316,0.905078285144316,0.204538751203233,0.116006769443231
5,superior,2,2,blanco,3,199.644612530525,109.98773235693,136.339410413487,74.3236238719105,127.126775621672,74.2820105763082,0.287489353856648,0.0275376181904354,0.87843137254902,0.86085496515706,0.87843137254902,0.854899468918795
6,superior,2,3,amarillo,5,260.657939859743,74.1574452032951,199.309396990187,41.0132045500695,123.180010037395,68.9342079460984,0.156600984786248,0.643749455704725,0.85421049701144,0.85421049701144,0.820711639666323,0.3043437150514
7,superior,3,1,azul,4,201.799108520757,191.445097452561,132.979069692378,149.418781777202,138.250684391011,87.8511394488847,0.547554263612771,0.964756342036586,0.845203794646948,0.029875904183625,0.611764705882353,0.845203794646948
8,superior,3,2,verde,2,267.859520886793,149.529453815552,201.345765043273,110.699906667211,133.5952924636,81.0304869511513,0.423833272934493,0.873731057239941,0.810553798973966,0.10196114831677,0.810553798973966,0.486576137017875
9,superior,3,3,verde,2,329.115790555354,110.662061409143,264.760875842849,74.6882601656626,129.239124157153,74.9527262128504,0.417037024558323,0.811576080298864,0.788975576231636,0.148872744306671,0.788975576231636,0.470273568751658
