id,cara,fila,columna,color,cluster,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,meanH,meanS,meanV,meanR,meanG,meanB
19,derecha,1,1,azul,1,238.431179897525,253.381458241487,200.429975823021,196.761970242507,76.220516196324,112.9158627528,0.551834303622961,0.958293570689542,0.705882352941177,0.0294517681521639,0.496217861167796,0.705882352941177
20,derecha,1,2,naranja,2,304.185316342377,210.568774450492,267.815056272433,156.543281292845,72.9392724393863,107.757358177676,0.077339195283362,0.934467383134812,0.925490196078431,0.925490196078431,0.462414762284352,0.0606558183167409
21,derecha,1,3,rojo,6,363.946101456888,171.658376800375,329.074060461382,120,69.9259395386182,103.04875300428,0.0155113498547736,0.878755616416749,0.79146813357102,0.79146813357102,0.160970786556094,0.0964692697509117
22,derecha,2,1,verde,3,230.913182773925,318.817887408666,194.939530877975,265.383122445091,72.1428095787727,106.580698048283,0.406508824924612,0.858290584057948,0.705882352941177,0.0998974078454004,0.705882352941177,0.366167234464597
23,derecha,2,2,verde,3,293.683474963142,275.203300054317,259.174531876521,224.084195129231,69.1969071429291,101.97438947379,0.399744536938284,0.813275283358451,0.674509803921569,0.125593652400311,0.674509803921569,0.344330557104758
24,derecha,2,3,rojo,6,351.009126713153,235.371803996292,317.851600316641,186.376388517672,66.4795845413316,97.7489100851033,0.015607492088817,0.875146700090928,0.768627450980392,0.768627450980392,0.159643580859089,0.095822767851791
25,derecha,3,1,blanco,4,224.151486819681,377.671493107838,190,327.083259573018,68.479216718309,100.916740426982,0.185831382135696,0.0443884547751545,0.752941176470588,0.750195531839538,0.752941176470588,0.721137716149297
26,derecha,3,2,naranja,2,284.192514985924,333.616265314422,251.363679932582,285.107737107262,65.8197584213443,96.7787282688444,0.0738596340691545,0.93220607234305,0.844974450447882,0.844974450447882,0.40695195696224,0.0573309742262872
27,derecha,3,3,azul,1,339.265917781689,293.206042844411,307.662259372636,246.613369090419,63.3568855797579,92.9658797833991,0.554694082824644,0.915584019530524,0.692203717357128,0.058567215937237,0.484254419154919,0.692203717357128
10,izquierda,1,1,naranja,2,41.5451081604109,165.729691083393,10,110,62.3653461110166,110.178778129463,0.0776937641472089,0.936,0.979822170118563,0.979822170118563,0.490196078431373,0.0627450980392157
11,izquierda,1,2,blanco,4,98.8389906171525,206.520001305926,65.5721561525328,146.982830270168,65.7113849140374,117.602712298471,0.136363636363637,0.0491410503083442,0.890196078431372,0.890196078431372,0.882352941176471,0.846356933170471
12,izquierda,1,3,naranja,2,165.641731424886,254.080131714618,130.494130577545,190.187890631228,76.009837142697,126.075903294098,0.0919054812426781,0.92771672298773,0.980392156862745,0.980392156862745,0.571893639485203,0.0707900248563577
13,izquierda,2,1,verde,3,50.4708488071183,232.773327308638,21.778432811728,182.633669005656,56.7819240803343,99.2257421484216,0.408960909069626,0.855198917209483,0.737250512995457,0.106416993058408,0.737250512995457,0.392210735382275
14,izquierda,2,2,rojo,6,103.0868515554,274.453437747873,72.9806806836836,221.265869207841,59.536229856778,105.180672746975,0.0166423694510212,0.894677337661179,0.827769362355338,0.827769362355338,0.160845678046793,0.0871149213114995
15,izquierda,2,3,amarillo,5,163.567402908563,322.363501761772,131.930724349339,265.743797101052,67.8587993689758,111.873984250898,0.149505374357094,0.672764424063843,0.911683590646888,0.911683590646888,0.847058823529412,0.297369390962059
16,izquierda,3,1,blanco,4,57.9758618734747,289.145496947258,31.6635664052212,243.591992832197,52.1152728253997,90.2252446189532,0.191659099015367,0.0343029540372532,0.764705882352941,0.76078431372549,0.764705882352941,0.737254901960784
17,izquierda,3,2,azul,1,106.615534610182,330.885503088684,79.1217405365108,282.840422446889,54.4218739466425,95.1015823948397,0.553112779517427,0.95828384732476,0.73543277679414,0.0309492713961526,0.509902779891855,0.73543277679414
18,izquierda,3,3,rojo,6,161.868139096102,378.30037906978,133.104647820903,327.484877816929,61.2877678266941,100.515122183071,0.0179975297594615,0.881331008986733,0.855207993619272,0.855207993619272,0.182875354353909,0.101375042462338
1,superior,1,1,amarillo,5,72.9466959563996,111.618166991167,10,75.499319215146,126.459447188538,74.5706037275069,0.135267394875476,0.723145253888814,0.960784712859596,0.960784712859596,0.82885080703988,0.266114354627958
2,superior,1,2,rojo,6,137.736286722439,76.5836407801885,76.1608542619028,42.4245237003976,123.689925996105,70.4645658924862,0.0160933394733575,0.877356688808056,0.82495092230085,0.82495092230085,0.17104087099817,0.101514026740656
3,superior,1,3,naranja,2,199.197253930135,43.349044896327,138.937007229458,10.9999999999996,121.034431307803,66.6768783886195,0.0762108262108262,0.935737132206755,0.976755967604915,0.976755967604915,0.480257304535449,0.0627450980392157
4,superior,2,1,rojo,6,136.430056124789,152.356608083629,70.8418467460244,113.646055787742,131.788434756402,80.0182542118905,0.0162755038967215,0.891416896439701,0.91086008745282,0.91086008745282,0.178512778059606,0.0986012461274764
