id,cara,fila,columna,color,cluster,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,meanH,meanS,meanV,meanR,meanG,meanB
19,derecha,1,1,rojo,5,221.470258183559,233.509658258635,188.448368765638,182.275283354343,66.3876021695976,101.940795446765,0.0168604120317396,0.910172468832543,0.819607843137255,0.819607843137255,0.149019607843137,0.0737736239462456
20,derecha,1,2,blanco,3,279.583293861434,192.742011582628,247.119660783292,142.633041358409,65.2564884653038,99.7148738296553,0.0989895656725855,0.0996921243437661,0.795705718707513,0.795705718707513,0.76078431372549,0.713725490196078
21,derecha,1,3,naranja,6,334.765452449491,154.030443379458,302.846401372586,105,64.1535986274143,97.5810000174882,0.0706605222734255,0.935323675666776,0.90852222449707,0.90852222449707,0.418890283881082,0.0588235294117647
22,derecha,2,1,verde,4,214.334345393472,292.445363954398,182.520860298715,243.344923083945,63.9463277715445,97.7128888723394,0.400878374483687,0.824014486296442,0.696643336480125,0.122483743394847,0.696643336480125,0.355456578504272
23,derecha,2,2,blanco,1,270.602860863034,251.625122160964,239.307207338384,203.556922962613,62.8975837934624,95.6705353490035,0.196527003726347,0.0606202606108886,0.722978394560157,0.716661036851294,0.722978394560157,0.67843137254902
24,derecha,2,3,azul,2,324.129894601927,212.793700335222,293.339925179946,165.716704107918,61.8738910814577,93.7087980377867,0.553635003900486,0.930057545986745,0.676634694350402,0.0470588235294118,0.474640472082666,0.676634694350402
25,derecha,3,1,azul,2,207.690342220322,347.31837420172,177,300.184367909322,61.678097222245,93.8156320906779,0.5537596670698,0.94644392241833,0.713725490196078,0.038189383075195,0.496203049067557,0.713725490196078
26,derecha,3,2,naranja,6,262.226550923777,306.547104706743,232.01784426631,260.363014807156,60.7030615951008,91.935561831755,0.0714509933841465,0.934128509450112,0.851503821150346,0.851503821150346,0.396977937692198,0.056128596062389
27,derecha,3,3,verde,4,314.192944976552,267.697028638407,284.455036182204,222.426755500883,59.7503583382131,90.126433634899,0.388478644452162,0.722703843010996,0.690196078431373,0.192156862745098,0.690196078431373,0.356907002060426
10,izquierda,1,1,naranja,6,40.2351857803984,153.228410894833,10,99.9999999999999,59.3678064652728,104.515779046648,0.0788818039490496,0.935904537457055,0.979747445877227,0.979747445877227,0.496275505388011,0.0627450980392157
11,izquierda,1,2,azul,2,95.1898609860317,192.009825408979,64.189143734199,136.268994201476,60.8037446905754,109.328156572929,0.549881402466432,0.958974358974359,0.764705882352941,0.0313725490196078,0.545098039215686,0.764705882352941
12,izquierda,1,3,amarillo,3,157.23749620283,235.796728924669,125.522241109309,177.319462981121,69.2407082182983,114.552502010421,0.141384202419899,0.700819190234375,0.988235294117647,0.988235294117647,0.882352941176471,0.295637364995841
13,izquierda,2,1,azul,2,47.6649521701218,216.233632955235,20.2180957542135,168.775644499514,53.9779479777202,93.332540279745,0.550733945103868,0.948700996271564,0.749019607843137,0.0382881744928906,0.532164329639165,0.749019607843137
14,izquierda,2,2,verde,4,98.0141892658497,254.947135593771,69.9454006068689,205.532621427662,55.1503758979105,97.0910809220701,0.41118711867507,0.834290371026912,0.756105429815101,0.125147007202771,0.756105429815101,0.419706401632121
15,izquierda,2,3,blanco,1,154.234384612742,298.174815027382,125.583108972156,246.6583966688,62.0025636318497,101.117291164979,0.290418912348345,0.0372239967260224,0.87459569100779,0.850416585539817,0.87459569100779,0.841837983193979
16,izquierda,3,1,blanco,1,53.9118539838689,269.208035556783,28.7836024986375,226.428093740829,49.4838118788029,84.2444049181452,0.1875,0.0393487472435675,0.776480551902744,0.773361251010527,0.776470588235294,0.747620624970349
17,izquierda,3,2,rojo,5,100.366167070082,307.35859132661,74.7229062976036,263.019175720459,50.458828629949,87.2476785800995,0.0172101449275362,0.881481099409131,0.818677328339124,0.818677328339124,0.171347636940602,0.0970188872570537
18,izquierda,3,3,amarillo,3,151.760227411316,349.565909334891,125.633067381206,303.569591677093,56.1345248812212,90.4304083229069,0.145241796394272,0.685199329856556,0.874595002036553,0.874595002036553,0.796078431372549,0.274484238997298
1,superior,1,1,amarillo,3,68.5649813484101,100.820237834011,10,67.7509691551996,117.341496034688,69.2041073403231,0.134786749142251,0.713800910685568,0.956401203440173,0.956401203440173,0.82485966733003,0.274343303002397
2,superior,1,2,amarillo,3,128.490605696292,68.1688011079978,72.2284434604739,37.7354662939061,112.719161848525,63.5666201537183,0.155982759442136,0.652962759094705,0.847463220616574,0.847463220616574,0.811764705882353,0.29427549963368
3,superior,1,3,amarillo,3,183.678458828961,38.0988149507397,129.545207181228,9.99999999999972,108.446545306549,58.5877350366735,0.149970161164392,0.679659211652612,0.843493375042071,0.843493375042071,0.781031411103542,0.268433338435742
4,superior,2,1,amarillo,3,127.329927586167,138.277468715033,65.7991194921866,102.001764484447,123.294737003951,76.0864626212721,0.14486144579555,0.626477260945341,0.969868159738031,0.969868159738031,0.890196078431372,0.362237534160107
5,superior,2,2,naranja,6,187.524592843101,102.486338835337,128.531088191202,69.2304210636936,118.200870700762,69.6065008647294,0.0827766232359285,0.931726907630522,0.977460353466307,0.977460353466307,0.518770246767815,0.0666666666666667
6,superior,2,3,rojo,5,242.746983514883,69.6516723683888,186.090165592295,39.0554320123777,113.510528657708,63.9168189850537,0.00904605593853433,0.828065249570574,0.829978761649396,0.829978761649396,0.180392156862745,0.142576636727746
7,superior,3,1,verde,4,192.129801335582,179.581409031299,127.317219362065,139.606168312076,129.883352216719,84.0563566150602,0.407433585880138,0.734782853065578,0.883511513039126,0.234316291018387,0.883511513039126,0.523862832310864
8,superior,3,2,naranja,6,252.347151303249,140.168879064353,190.344024156218,103.675995821105,124.242067022367,76.5562875741992,0.0907879757538133,0.928,0.979244205928862,0.979244205928862,0.564705882352941,0.0705882352941176
9,superior,3,3,azul,2,307.357027740024,104.164664254062,247.930279224201,70.7202642345017,119.0697207758,70.0129553879464,0.549701338205453,0.956738375662707,0.802650508293362,0.0347394606372401,0.574396471886294,0.802650508293362
