id,color_pre_hsv,cara_geometrica,fila_geometrica,columna_geometrica,area,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,solidez,extent,aspect_ratio,major_axis,minor_axis,meanH,meanS,meanV,meanR,meanG,meanB,cluster_kmeans,color_kmeans,score
1,geometrico,superior,1,1,6931.23211328008,68.6723836933884,88.8035869690493,10,59.0893918248212,116.506366762745,59.4923033467769,1,1,1.95834352023046,116.506366762745,59.4923033467769,0.0770922410482852,0.908434871489155,0.979609102298712,0.979609102298712,0.500147604734702,0.0896807196642924,1,naranja,1
2,geometrico,superior,1,2,6759.12519980325,129.962578374975,63.7832160598661,72.2203235922953,34.3415640578915,114.666187484747,58.9461056312033,1,1,1.9452716385058,114.666187484747,58.9461056312033,0.548158926099893,0.959183673469388,0.772549019607843,0.0313725490196078,0.557432954391501,0.772549019607843,3,azul,1
3,geometrico,superior,1,3,6592.738661392,190.245561728599,39.1740169725454,133.410861861181,10.0000000000002,112.870511248273,58.4097528086005,1,1,1.93239152403421,112.870511248273,58.4097528086005,0.984126563166887,0.788284933830789,0.858568403930328,0.858568403930328,0.181132972205875,0.243145684611791,6,rojo,1
4,geometrico,superior,2,1,6807.83577227737,124.203883046311,123.453099102544,66.2946995275131,93.8843678270401,114.995921608772,59.2006714415342,1,1,1.94247664441341,114.995921608772,59.2006714415342,0.4216274866594,0.887754996177389,0.792156862745098,0.0887796681846266,0.792156862745098,0.460399350833916,2,verde,1
5,geometrico,superior,2,2,6639.78624116901,184.663243884074,98.2999147039592,127.666214966591,69.0010111109882,113.191185786086,58.6599229883251,1,1,1.92961701993052,113.191185786086,58.6599229883251,0.0726410662574496,0.792050764666762,0.980392156862745,0.980392156862745,0.540864165548329,0.203823623612075,1,naranja,1
6,geometrico,superior,2,3,6477.29002826444,244.135053261825,73.5575858558228,188.02817734872,44.5236761125166,111.429828270892,58.1288702385667,1,1,1.91694467505686,111.429828270892,58.1288702385667,0.0654152244313776,0.762096774193548,0.980392156862745,0.980392156862745,0.521748539385949,0.232582769364312,1,naranja,1
7,geometrico,superior,3,1,6687.27815561117,179.056991227858,157.67932133035,121.896760920492,128.25472748485,113.513575730003,58.9117038433987,1,1,1.92684251726532,113.513575730003,58.9117038433987,0.423868871602123,0.895279633768393,0.834995306050353,0.0869869751670111,0.834995306050353,0.492584784709453,2,verde,1
8,geometrico,superior,3,2,6523.1695247259,238.701137140584,132.398397044844,182.435534782251,103.240953799406,111.743403601533,58.3763275010573,1,1,1.91419036422784,111.743403601533,58.3763275010573,0.429002911406151,0.872018287908209,0.810553360660213,0.103312686985721,0.810553360660213,0.508620183140091,2,verde,1
9,geometrico,superior,3,3,6364.45288358023,297.376901600687,107.527933464384,241.984480296454,78.6328798338316,110.015519703545,57.8505005541973,1,1,1.90172113723505,110.015519703545,57.8505005541973,0.419513655966569,0.737489548636166,0.823533015799679,0.217088002479766,0.823533015799679,0.52944370082043,2,verde,1
10,geometrico,izquierda,1,1,5435.96044985419,38.3721007423483,131.612950671067,9.99999999999999,84.0000000000001,56.9142926374383,95.5113416674252,1,1,0.595890410958904,95.5113416674252,56.9142926374383,0.545880149812734,0.963165785395914,0.726700943652612,0.0271432208425936,0.533333333333333,0.726700943652612,3,azul,1
11,geometrico,izquierda,1,2,5876.20296308064,91.2132544968076,165.471366068726,61.667349142025,116.057737970549,59.2752881607288,99.1341104432412,1,1,0.597930297610999,99.1341104432412,59.2752881607288,0.0762108262108262,0.939091672467935,0.976470588235294,0.976470588235294,0.47843137254902,0.0592910996818704,1,naranja,1
12,geometrico,izquierda,1,3,6371.71901148658,147.97091947059,201.83931909665,117.151955165289,150.483946994812,61.8364270048713,103.04151323272,1,1,0.600111790528671,103.04151323272,61.8364270048713,0.213840938675708,0.0640946141621261,0.862745098039216,0.847058823529412,0.862745098039216,0.806688458822606,4,blanco,1
13,geometrico,izquierda,2,1,5162.57511567164,44.6636594285457,193.632598086116,17.056302242609,147.15390507135,55.3756268415781,93.228292122833,1,1,0.593978775977339,93.228292122833,55.3756268415781,0.546161956013439,0.9637673390564,0.702192788682609,0.025385665203492,0.513725490196078,0.702192788682609,3,azul,1
14,geometrico,izquierda,2,2,5569.24516172099,96.2099663009837,228.674196321191,67.4926659909577,180.481945226205,57.6078101315161,96.6751756230041,1,1,0.595890410958904,96.6751756230041,57.6078101315161,0.55080889884613,0.969528941232782,0.662745098039216,0.0201930134231565,0.46725856059338,0.662745098039216,3,azul,1
15,geometrico,izquierda,2,3,6025.51203327556,151.463467216297,266.235975188245,121.54513350366,216.199484593648,60.0236303743377,100.38566470734,1,1,0.597930297610999,100.38566470734,60.0236303743377,0.15093550435241,0.727519896581917,0.871362760233929,0.871362760233929,0.811764705882353,0.237525297634357,5,amarillo,1
16,geometrico,izquierda,3,1,4909.1905771062,50.6163372387306,252.311694535294,23.7336040441535,206.915756195174,53.9179234928457,91.0493256988577,1,1,0.592183666150118,91.0493256988577,53.9179234928457,0.0683306233276811,0.933922891707471,0.898389335584563,0.898389335584563,0.403921568627451,0.0592122940326498,1,naranja,1
17,geometrico,izquierda,3,2,5285.60137603933,100.928459202873,288.35786782618,72.9945722064404,241.329441683395,56.0315539285141,94.3325859351105,1,1,0.593978775977339,94.3325859351105,56.0315539285141,0.409546001204656,0.924633282786715,0.727883420434093,0.0549019607843137,0.727883420434093,0.362741143872837,2,verde,1
18,geometrico,izquierda,3,3,5706.64005884172,154.754757015788,326.921776141437,125.685918597154,278.139587530856,58.3140814028459,97.8604124691437,1,1,0.595890410958904,97.8604124691437,58.3140814028459,0.00091030962496404,0.84807730112762,0.853731238474839,0.853731238474839,0.131165102006206,0.129438985838079,6,rojo,1
19,geometrico,derecha,1,1,7943.42240649857,215.079958236726,208.958634065671,176.272992563306,155.673674751215,73.6249915211122,107.890299779807,1,1,0.682406033455954,107.890299779807,73.6249915211122,0.0728974011853467,0.938934115477553,0.938327175462915,0.938327175462915,0.440900514047546,0.0575134798548535,1,naranja,1
20,geometrico,derecha,1,2,5743.65007035517,276.849667252818,177.99088845632,246.113678728171,131.27869725851,60.8158328017622,94.443334995961,1,1,0.643939911740337,94.443334995961,60.8158328017622,0.00720544368887581,0.844168451015348,0.745203823861837,0.745203823861837,0.14258181130736,0.116194033345129,6,rojo,1
21,geometrico,derecha,1,3,4487.10044311758,325.539642375177,153.580561981865,298.563799211479,112,53.4362007885215,83.9711726676766,1,1,0.636363636363637,83.9711726676766,53.4362007885215,0.0671889267930003,0.929589636809119,0.883870762055363,0.883870762055363,0.392353582713064,0.0623816674908503,1,naranja,1
22,geometrico,derecha,2,1,6519.94844055167,214.058076151998,275.50245740243,179.4272326138,226.697029578328,66.0586064236999,98.6994548255032,1,1,0.66929048940026,98.6994548255032,66.0586064236999,0.0668071487349794,0.939616646809138,0.894117647058823,0.894117647058823,0.390526088448572,0.0538729839856707,1,naranja,1
23,geometrico,derecha,2,2,4854.65146155378,270.495993486853,240.07772452066,242.43173146497,196.8360605488,55.5816845494305,87.3426471491051,1,1,0.636363636363637,87.3426471491051,55.5816845494305,0.152373529036725,0.764827219915585,0.737254901960784,0.737254901960784,0.688087482641458,0.172933678397787,5,amarillo,1
24,geometrico,derecha,2,3,3865.77036958064,315.93347403247,211.557703103161,291.035833149183,172.74413058643,49.3570081400342,78.3226235798734,1,1,0.630175623390602,78.3226235798734,49.3570081400342,0.177083333333333,0.0897346599975535,0.698039215686274,0.694117647058824,0.698039215686274,0.635294117647059,4,blanco,1
25,geometrico,derecha,3,1,5446.82007856138,213.219908508578,330.083000915092,181.952072866623,285.078669787263,59.906955450574,90.9213302127374,1,1,0.658887802349613,90.9213302127374,59.906955450574,0.388546483823532,0.805110507711924,0.696123327505947,0.135516786182185,0.696123327505947,0.321250343323887,2,verde,1
26,geometrico,derecha,3,2,4156.08302290744,265.171231931098,292.110235154861,239.35147817964,251.872213511085,51.1767741248292,81.2103360162956,1,1,0.6301756233906,81.2103360162956,51.1767741248292,0.214285714285714,0.0795454545454546,0.685877797300969,0.670588235294118,0.685877797300969,0.631372549019608,4,blanco,1
27,geometrico,derecha,3,3,3364.23808286243,307.742488545502,260.993638905906,284.62608673317,224.61243125839,45.8556143002585,73.3658927963258,1,1,0.625026324256153,73.3658927963258,45.8556143002585,0.545818437875015,0.948406105837571,0.669015244794512,0.0343997140917317,0.494117647058824,0.669015244794512,3,azul,1
