id,color_pre_hsv,cara_geometrica,fila_geometrica,columna_geometrica,area,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,solidez,extent,aspect_ratio,major_axis,minor_axis,meanH,meanS,meanV,meanR,meanG,meanB,cluster_kmeans,color_kmeans,score
1,geometrico,superior,1,1,8018.06206811324,70.8180090105166,90.8334841584851,10,58.2841667410971,120.870443484557,66.3360027229291,1,1,1.82209416490479,120.870443484557,66.3360027229291,0.989028771414949,0.854781075813771,0.901404433130141,0.901404433130141,0.130508992311201,0.180457252867207,2,rojo,1
2,geometrico,superior,1,2,7464.40231709865,136.981492153691,64.856538451879,78.0812975763905,33.5583750355256,117.07709646831,63.7562985610863,1,1,1.83632204363519,117.07709646831,63.7562985610863,0.155029949054283,0.61760592456573,0.890196078431372,0.890196078431372,0.850980392156863,0.34101198581713,5,amarillo,1
3,geometrico,superior,1,3,6962.92753700132,199.965627666888,40.1278604730708,142.87124582683,10.0000000000002,113.504390725125,61.3450060611624,1,1,1.85026293113344,113.504390725125,61.3450060611624,0.513924625638296,0.0283352774238132,0.823529411764706,0.800094921915619,0.822114555561573,0.823529411764706,1,blanco,1
4,geometrico,superior,2,1,8362.03171283228,125.754678197139,131.69207794525,64.520008920132,97.9827947556974,121.688868360583,68.7164884141602,1,1,1.7708831048984,121.688868360583,68.7164884141602,0.42556522729331,0.947384681290145,0.819419491105974,0.0431372549019608,0.819419491105974,0.471204230526575,4,verde,1
5,geometrico,superior,2,2,7776.71797629352,191.362029621662,104.377756137266,132.075834979651,71.9872907268665,117.835467206838,65.9964114424305,1,1,1.78548294719975,117.835467206838,65.9964114424305,0.989278752436647,0.764995348376858,0.875773220435822,0.875773220435822,0.204638696811161,0.247611923900872,2,rojo,1
6,geometrico,superior,2,3,7247.26312893082,253.778964519744,78.391701083122,196.326323852425,47.2336057802114,114.208408585884,63.4564759168403,1,1,1.79979122596651,114.208408585884,63.4564759168403,0.562499999999999,0.0366972477064219,0.858823529411765,0.827450980392157,0.847058823529412,0.858823529411765,1,blanco,1
7,geometrico,superior,3,1,8722.42709907049,182.093465300764,173.593482795375,120.440599044129,138.675610746451,122.509969108232,71.1976924209704,1,1,1.72070140116154,122.509969108232,71.1976924209704,0.427223226279825,0.941477752020959,0.862745098039216,0.0506012828284658,0.862745098039216,0.508553333332676,4,verde,1
8,geometrico,superior,3,2,8103.51472356379,247.09547329907,144.88220244268,187.422234963341,111.354759498459,118.595575125418,68.328980360305,1,1,1.73565556664322,118.595575125418,68.328980360305,0.445556915572503,0.0494186307603443,0.918131867153178,0.874270595614934,0.918131867153178,0.905799700125967,1,blanco,1
9,geometrico,superior,3,3,7544.40935995831,308.898149423377,117.584061732964,251.086617074056,85.3545923409189,114.913382925943,65.6530089695503,1,1,1.7503140332721,114.913382925943,65.6530089695503,0.547337781629819,0.940568403508267,0.814514934709085,0.0481355780690967,0.59650255223083,0.814514934709085,6,azul,1
10,geometrico,izquierda,1,1,5758.11876956993,38.0167186444288,135.53075036386,10,83.9999999999999,55.9520123011038,102.911736910959,1,1,0.543689320388348,102.911736910959,55.9520123011038,0.149808705269973,0.0776616570642396,0.777855251939275,0.777250726242489,0.772549019607843,0.717099098954776,3,blanco,1
