id,color_pre_hsv,cara_geometrica,fila_geometrica,columna_geometrica,area,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,solidez,extent,aspect_ratio,major_axis,minor_axis,meanH,meanS,meanV,meanR,meanG,meanB,cluster_kmeans,color_kmeans,score
1,geometrico,superior,1,1,8912.66071918338,70.9902230621442,112.157597475613,10,76.9915423227276,123.154413618308,72.3698035444052,1,1,1.70173756990707,123.154413618308,72.3698035444052,0.402602486821856,0.760798494095724,0.8,0.19060166575327,0.8,0.446293192907693,3,verde,1
2,geometrico,superior,1,2,8430.28518331106,134.939265455983,76.4682744429163,74.4719936116494,42.8939070547063,122.076750816781,69.0572539562725,1,1,1.76776144174631,122.076750816781,69.0572539562725,0.156041975930895,0.658670178685012,0.84342637174145,0.84342637174145,0.809977841239654,0.288100418328969,1,amarillo,1
3,geometrico,superior,1,3,7977.88148853367,196.569493115209,42.0730587966438,136.627491354371,10.0000000000003,120.995569602837,65.9353190759026,1,1,1.83506459510041,120.995569602837,65.9353190759026,0.149728117858146,0.694612257501953,0.823529411764706,0.823529411764706,0.762041714454356,0.250501120918034,1,amarillo,1
4,geometrico,superior,2,1,10013.3981079276,132.569561580373,150.291484810059,68.5849944424062,112.688784354894,129.249968741922,77.4731182173182,1,1,1.66832020855757,129.249968741922,77.4731182173182,0.0181206392812549,0.881818181818182,0.868107025056271,0.868107025056271,0.186311896291371,0.102387565740514,4,rojo,1
5,geometrico,superior,2,2,9450.79843441964,197.81974179161,112.485322330211,134.422588932242,76.6388825242987,128.038799435206,73.8119888354798,1,1,1.73466128545313,128.038799435206,73.8119888354798,0.146942287157837,0.662337662337662,0.891751450350774,0.891751450350774,0.823650974185848,0.302097718469774,1,amarillo,1
6,geometrico,superior,2,3,8924.66809594118,260.613814354592,76.1022364536354,197.805375522855,41.9087717174373,126.826386688493,70.3691741834581,1,1,1.80230034187763,126.826386688493,70.3691741834581,0.415062659382291,0.863897227296769,0.721287943910413,0.0980392156862745,0.721287943910413,0.403014506904755,3,verde,1
7,geometrico,superior,3,1,11309.8752733713,199.223946360506,191.568167228465,131.94894722803,151.240994494756,135.952772774388,83.1897359838324,1,1,1.63424935981057,135.952772774388,83.1897359838324,0.0907191183116895,0.92800060714501,0.980392156862745,0.980392156862745,0.563603268734591,0.0705700811395215,4,naranja,1
8,geometrico,superior,3,2,10649.1335411533,265.779077900193,151.411469294284,199.166922176471,113.030392341454,134.585263162486,79.1255542465781,1,1,1.70090768328876,134.585263162486,79.1255542465781,0.359361741194282,0.028151399703438,0.890738474606827,0.866666666666667,0.890738474606827,0.870588235294118,5,blanco,1
9,geometrico,superior,3,3,10033.152133822,329.729787461046,112.826175161398,263.780359155164,76.272497834862,133.219640844834,75.312859802017,1,1,1.76888304593721,133.219640844834,75.312859802017,0.408163300587284,0.750966896805438,0.782145415486968,0.194514368051514,0.782145415486968,0.456690949780002,3,verde,1
10,geometrico,izquierda,1,1,6689.56291787814,42.2735834692953,163.604968491513,10,112,64.6809973031749,103.42392969797,1,1,0.625396825396826,103.42392969797,64.6809973031749,0.141819569978625,0.722594188922476,0.878510352959768,0.878510352959768,0.784313725490196,0.243893238825204,1,amarillo,1
11,geometrico,izquierda,1,2,7453.90402659341,100.982104733121,203.063985328858,66.8813322997423,148.655643126652,68.3504313862596,109.05423529034,1,1,0.626756321790594,109.05423529034,68.3504313862596,0.415884168215876,0.880787952418399,0.767815126639866,0.0914132167669888,0.767815126639866,0.425723028934643,3,verde,1
12,geometrico,izquierda,1,3,8356.83844590965,166.232751657964,246.920078451775,130.086636358058,189.386599586398,72.4588605767215,115.332181314957,1,1,0.628262292021043,115.332181314957,72.4588605767215,0.174133406758531,0.0480582955865766,0.931899058624056,0.929244073062791,0.931034094506265,0.886274509803922,2,blanco,1
13,geometrico,izquierda,2,1,6133.95410991686,51.4218544053557,227.64934161633,20.5452553658285,178.180568157958,61.8755994069679,99.1336515315617,1,1,0.624163424336975,99.1336515315617,61.8755994069679,0.238095238095238,0.0350889636921664,0.781763701585618,0.769998995703266,0.781763701585618,0.754312721193462,2,blanco,1
14,geometrico,izquierda,2,2,6802.59064277735,107.881884949259,268.511643446784,75.3370774404561,216.472991846414,65.2251377343667,104.294001961043,1,1,0.625396825396826,104.294001961043,65.2251377343667,0.0185105070506848,0.895384418756205,0.822476924530275,0.822476924530275,0.168391071816959,0.0862745098039216,4,rojo,1
