id,cara,fila,columna,color,cluster,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,meanH,meanS,meanV,meanR,meanG,meanB
19,derecha,1,1,amarillo,6,236.86854681468,259.219321354572,203.013500414907,203.889870381349,68.6149464975495,109.218591180856,0.139943152212299,0.742159150376962,0.87215531652553,0.87215531652553,0.769971224709967,0.22496998793455
20,derecha,1,2,verde,2,298.262803100903,212.81110667237,263.967653802485,157.45639481207,69.4971685133099,109.283382713839,0.399351073800823,0.828343398729284,0.67843137254902,0.116254081474814,0.67843137254902,0.339886590101003
21,derecha,1,3,verde,2,358.381847879006,167.366830524713,323.671877958751,112,70.3281220412491,109.321932281942,0.380875210706836,0.695238678703953,0.713725490196078,0.2177956130363,0.713725490196078,0.36078431372549
22,derecha,2,1,rojo,3,229.878324374865,320.344799341773,197.311488408564,267.814932477242,65.9724363312295,103.74078775266,0.0202510834194289,0.887729037074514,0.762048186481375,0.762048186481375,0.167777849177989,0.0855025971849002
23,derecha,2,2,amarillo,6,289.161011814576,274.967536090214,256.182890171987,222.397760963137,66.7968941765681,103.83279589823,0.153091596384711,0.709698560301897,0.752941176470588,0.752941176470588,0.709022877351775,0.218494443057753
24,derecha,2,3,verde,2,347.255677916317,230.499630348068,313.889030813729,177.90222950118,67.5752190094157,103.900299937546,0.396942354776095,0.791150895110599,0.67143952905736,0.140324458341047,0.67143952905736,0.342007215365326
25,derecha,3,1,rojo,3,223.372729221781,377.232490219608,192,327.253045278874,63.5251109989406,98.7469547211256,0.0153025682308475,0.867614619359605,0.795510179474404,0.795510179474404,0.168627450980392,0.10537157539762
26,derecha,3,2,rojo,3,280.684073849884,332.85682180404,248.926146569704,282.825943260039,64.2972710248706,98.8602899491733,0.0163275274012738,0.856150534383117,0.749019607843137,0.749019607843137,0.170077357386572,0.107738006435718
27,derecha,3,3,naranja,1,336.885944901318,289.340208988607,304.763382139451,239.269369817447,65.0277703409259,98.9507518704057,0.0690490887998543,0.929055925759668,0.830575587604336,0.830575587604336,0.376700943363265,0.0587586693482832
10,izquierda,1,1,blanco,4,43.2340767817203,166.885727141787,10,109,65.1369986063472,113.452904166,0.190932907515346,0.0487333895880719,0.874030411954196,0.869345488798561,0.873963197111588,0.833374688925255
11,izquierda,1,2,verde,2,104.04917432279,211.715992387997,70.6529672148041,152.216219158047,65.6434145059449,116.51412260012,0.417139209941873,0.868095689420295,0.815664117117163,0.107247134558951,0.815664117117163,0.46290283290186
12,izquierda,1,3,rojo,3,170.436896007494,260.654155649298,136.685889775541,199.48279650098,72.4011690002829,119.672952087826,0.0226822497656905,0.899457601749321,0.956862745098039,0.956862745098039,0.213633558364193,0.0961857214726046
13,izquierda,2,1,azul,5,50.1620809201726,232.984905609613,19.6645987364247,180.904614599,59.8655663585879,102.231918644482,0.551515016635754,0.957668902375299,0.745098039215686,0.0313725490196078,0.527349125492693,0.745098039215686
14,izquierda,2,2,rojo,3,106.393969795358,276.89499134686,75.7683392022925,223.552546852344,60.2797423993062,104.63139637347,0.0191672195262437,0.894776712976178,0.844617497308839,0.844617497308839,0.176370805634746,0.0888707624412496
15,izquierda,2,3,azul,5,167.349231646202,324.49344175545,136.426219385642,269.857614561715,65.935988498668,107.081805551205,0.549965560938473,0.964772056542314,0.780005040861714,0.0274509803921569,0.555974037767684,0.780005040861714
16,izquierda,3,1,amarillo,6,56.1011614673058,289.648893848431,27.9250448587952,242.362333749436,55.3819902435762,92.9448101894849,0.148711279257979,0.70124181510096,0.828175401693591,0.828175401693591,0.764705882352941,0.246841794229765
17,izquierda,3,2,blanco,4,108.391570461747,332.422909784945,80.1122563927556,284.13056560322,55.7264358210448,94.8607873442929,0.233333333333334,0.0246305418719213,0.797770023395584,0.788978500568007,0.797770023395584,0.777371172468801
18,izquierda,3,3,verde,2,164.736483897278,378.513546128775,136.20432607256,329.199744827038,60.5302099604075,96.8002551729599,0.399212251230701,0.725574402336254,0.793007802951276,0.217041245442471,0.793007802951276,0.443564499780356
1,superior,1,1,rojo,3,73.5959762610373,109.496843564539,10,72.7760415963522,127.182398839011,77.6990053612614,0.0153374948357675,0.897368586621452,0.89008063250841,0.89008063250841,0.165297288655511,0.0914573303256288
2,superior,1,2,blanco,4,139.329356231661,72.9027145684895,79.0778781410924,39.8211065474377,120.494380194147,69.7862509057152,0.238095238095238,0.0303922947078784,0.854901960784314,0.843137254901961,0.854901960784314,0.827976797328193
3,superior,1,3,azul,5,198.503532171333,39.960130016485,141.262355419133,10.0000000000003,114.474612465422,63.0292365609715,0.552454270686057,0.964467005076142,0.772549019607843,0.0274509803921569,0.537320522349061,0.772549019607843
4,superior,2,1,rojo,3,136.143610121872,151.441076944818,68.8316465239622,110.390335825195,134.613223732029,87.156488129352,0.0205778020100076,0.887261142829334,0.931405302134707,0.931405302134707,0.207534268889502,0.105324408804815
5,superior,2,2,azul,5,202.043552705578,110.500340255513,138.466874596063,73.7326992700351,127.143806884059,77.7974296105008,0.550162221642034,0.964993372573276,0.768627450980392,0.0272030950395227,0.545098039215686,0.768627450980392
6,superior,2,3,naranja,1,261.023353048177,73.8587836601167,200.789198297116,40.7345175925857,120.459737213351,69.8756887394936,0.0799063844219254,0.934671734569969,0.979316903710715,0.979316903710715,0.503207368425244,0.0639363505993081
7,superior,3,1,azul,5,206.464691856448,198.598158384404,134.97553390116,152.408084149098,142.966241888201,98.4446620342245,0.545813586097946,0.963963963963964,0.870588235294118,0.0313725490196078,0.637148984806506,0.870588235294118
8,superior,3,2,blanco,4,272.094724459993,152.496537012259,204.804381390605,111.394176300726,134.569987831278,87.265220845947,0.298877419770589,0.0317248394933858,0.935064705083265,0.910293939872726,0.935064705083265,0.905449585473869
9,superior,3,3,blanco,4,330.45215624884,111.503532470694,266.894767508166,74.6890817536359,127.105232491833,77.8957903705073,0.203469376461037,0.035750802295461,0.870588235294118,0.862745098039216,0.870588235294118,0.83885983114503
