id,cara,fila,columna,color,cluster,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,meanH,meanS,meanV,meanR,meanG,meanB
19,derecha,1,1,azul,6,239.329710904909,250.406948499222,199.985019223121,187.135319682402,76.7343193285692,125.057994902765,0.555208469250513,0.959538168858121,0.67843137254902,0.0274509803921569,0.463413869089117,0.67843137254902
20,derecha,1,2,azul,6,306.628424591365,205.703718305512,272.283417479318,147.064492347472,69.4487332821851,116.01104520061,0.556806538558416,0.939066975655546,0.64705189040122,0.0392156862745098,0.43921568627451,0.64705189040122
21,derecha,1,3,amarillo,1,363.941564618209,167.633414262538,331.545164310865,113,65.4548356891349,108.172728454676,0.144072787951057,0.716741394457536,0.76078431372549,0.76078431372549,0.688633574545606,0.215686274509804
22,derecha,2,1,blanco,2,238.001196369642,320.342475543509,202.843257192269,264.221788562067,68.7539697540092,111.054317779191,0.116414084381274,0.0716943928350944,0.745756820620347,0.745756820620347,0.729411764705882,0.693625289106893
23,derecha,2,2,verde,3,299.156099959835,274.699919013746,268.037877926829,222.243284008426,62.8594979916393,103.883591417762,0.402131572215854,0.829312766135321,0.640723975852515,0.109728247087557,0.640723975852515,0.329351197752765
24,derecha,2,3,amarillo,1,352.021403943203,235.244250148774,322.508916522108,186.00807014275,59.5754562444266,97.5707989729571,0.152230971128609,0.689456151229913,0.722680367515721,0.722680367515721,0.678840732468593,0.224247931423475
25,derecha,3,1,rojo,4,236.914223131464,377.562810193265,205.136469816669,327.155403272856,62.2790504959346,99.8445967271444,0.0141536193630451,0.853344404546081,0.76473042934038,0.76473042934038,0.168627450980392,0.112258539199186
26,derecha,3,2,naranja,4,292.951951444765,331.986332182042,264.506399044265,284.546207221308,57.411873457395,94.0273514782589,0.071383429833613,0.927632256186431,0.815686274509804,0.815686274509804,0.383620946960011,0.0588470877860729
27,derecha,3,3,blanco,2,341.998086601211,292.096240849367,314.898471577681,247.29878375863,54.6641424931366,88.8393454391125,0.221819907142557,0.0461183142035561,0.679443654387896,0.671743284077519,0.679443654387896,0.650086852274861
10,izquierda,1,1,amarillo,1,42.2735834692953,163.604968491513,10,112,64.6809973031749,103.42392969797,0.141819569978625,0.722594188922476,0.878510352959768,0.878510352959768,0.784313725490196,0.243893238825204
11,izquierda,1,2,verde,3,100.982104733121,203.063985328858,66.8813322997423,148.655643126652,68.3504313862596,109.05423529034,0.415884168215876,0.880787952418399,0.767815126639866,0.0914132167669888,0.767815126639866,0.425723028934643
12,izquierda,1,3,blanco,2,166.232751657964,246.920078451775,130.086636358058,189.386599586398,72.4588605767215,115.332181314957,0.174133406758531,0.0480582955865766,0.931899058624056,0.929244073062791,0.931034094506265,0.886274509803922
13,izquierda,2,1,blanco,2,51.4218544053557,227.64934161633,20.5452553658285,178.180568157958,61.8755994069679,99.1336515315617,0.238095238095238,0.0350889636921664,0.781763701585618,0.769998995703266,0.781763701585618,0.754312721193462
14,izquierda,2,2,rojo,4,107.881884949259,268.511643446784,75.3370774404561,216.472991846414,65.2251377343667,104.294001961043,0.0185105070506848,0.895384418756205,0.822476924530275,0.822476924530275,0.168391071816959,0.0862745098039216
15,izquierda,2,3,naranja,4,170.32777740071,313.706144421046,135.925217040992,258.816294628335,68.9559902287232,110.020414364105,0.084051724137931,0.930939985818737,0.979035482761924,0.979035482761924,0.526691040953562,0.0675904399988105
16,izquierda,3,1,azul,6,59.8001473500152,286.303323690878,30.2046321262657,238.801484378633,59.3034065894416,95.1840462713019,0.55452784576822,0.962072957278269,0.738730365819726,0.0280677198934184,0.505882352941176,0.738730365819726
17,izquierda,3,2,azul,6,114.172989630131,328.185728046589,83.0483636098096,278.319579524053,62.3731326488965,99.9307716807551,0.552892852817101,0.961993552525151,0.731439739400788,0.0276202126773691,0.507925134782448,0.731439739400788
18,izquierda,3,3,azul,6,174.04329129409,374.302724658062,141.223826312031,321.824899940557,65.7761736879686,105.175100059442,0.549166644988136,0.96065658002581,0.776645467701015,0.0307339804814014,0.556862745098039,0.776645467701015
1,superior,1,1,verde,3,70.9902230621442,112.157597475613,10,76.9915423227276,123.154413618308,72.3698035444052,0.402602486821856,0.760798494095724,0.8,0.19060166575327,0.8,0.446293192907693
