id,cara,fila,columna,color,cluster,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,meanH,meanS,meanV,meanR,meanG,meanB
19,derecha,1,1,azul,3,242.508019936834,227.390422894761,205.31055489932,169.026051358891,73.9121906565529,117.49614041163,0.54482759002233,0.964438024643693,0.67375622670152,0.0239358175125473,0.498039215686275,0.67375622670152
20,derecha,1,2,verde,1,304.348342252569,190.90257566696,271.355527396942,138.705825804631,65.6011443493055,105.008952480901,0.396347100318176,0.913702869049165,0.669060022766827,0.0583957466612324,0.669060022766827,0.289975516558223
21,derecha,1,3,blanco,4,354.676817849829,161.207100934067,325.040238988365,114,58.9597610116347,94.9187361341152,0.165905505704018,0.107008251433055,0.709455574353064,0.706628091749783,0.706752894106027,0.63226176948628
22,derecha,2,1,rojo,5,237.292878593859,298.239483685346,203.502287763349,244.788109300393,67.1827087771566,107.540591608495,0.997654841545517,0.858039736431439,0.819607843137255,0.819607843137255,0.11648230966948,0.125490196078431
23,derecha,2,2,rojo,5,294.476742891983,258.122606223346,264.191516326291,209.887862949068,60.2467394527859,96.9906299981663,0.999085076192166,0.853614523724546,0.77880026034117,0.77880026034117,0.113822981780114,0.116528985977257
24,derecha,2,3,naranja,2,341.825400958245,224.905538140441,314.391126484626,180.960868584863,54.600402970491,88.3230993483648,0.0662044788425311,0.921657042514732,0.83921568627451,0.83921568627451,0.372549019607843,0.0656938259316549
25,derecha,3,1,rojo,5,232.955404885906,357.165199826536,202,307.868889392217,61.5763212649027,99.1311106077827,0.995252366128704,0.845558853137266,0.812775394021374,0.812775394021374,0.12547429802293,0.144321970239607
26,derecha,3,2,rojo,5,286.122158259786,315.012621077925,258.133920382682,270.185016369437,55.7001875181763,90.1021407946247,0.99809515858235,0.835930602239434,0.776470588235294,0.776470588235294,0.127232945327568,0.134288831965013
27,derecha,3,3,azul,3,330.79109083413,279.5974305976,305.254632619839,238.496919447375,50.8408854350597,82.5778967640878,0.54630734020068,0.946005975560811,0.660414353133509,0.0357134704571562,0.486277249694544,0.660414353133509
10,izquierda,1,1,blanco,4,42.5646275817592,144.595949561645,10,91.0000000000001,64.8142441270348,106.673443459078,0.144444444444444,0.0686283482661341,0.863468534135247,0.862830842910542,0.854901960784314,0.804676251451755
11,izquierda,1,2,rojo,5,103.396160467883,181.934671002735,69.5259253518652,125.868066134428,67.3967209925573,111.564189394195,0.999138373674822,0.85423570332144,0.889891472371007,0.889891472371007,0.129853391004386,0.132048215490246
12,izquierda,1,3,naranja,2,170.552329908272,223.155488312721,135.274129437991,164.380910995613,72.2300815243149,116.921807403706,0.104250894372162,0.928142147999285,0.984313725490196,0.984313725490196,0.642414560769809,0.0706090878120491
13,izquierda,2,1,blanco,4,49.6611336402368,212.87810389105,18.8907848913037,162.496728500901,61.2589966501868,100.301512064077,0.195455636196742,0.0595376985308386,0.815228217508592,0.805079916320748,0.815228217508592,0.766485573131201
14,izquierda,2,2,azul,3,107.395465695585,251.296703957318,75.4625370369482,198.740425539978,63.5599460606631,104.609077891508,0.54612851163879,0.963876251543613,0.722747636491374,0.0261133113087431,0.53039411356179,0.722747636491374
15,izquierda,2,3,amarillo,4,170.777600005934,293.473564461763,137.596443039976,238.547615164059,67.8381192779161,109.300111432032,0.155019819759998,0.703284612810885,0.952941176470588,0.952941176470588,0.905913586173885,0.282352941176471
16,izquierda,3,1,rojo,5,56.03248288545,274.18284299269,26.869082797796,226.655540832276,58.0733927468519,94.6416287629129,0.991831934585084,0.886836201031111,0.859331064386017,0.859331064386017,0.0977226626538627,0.134980166275408
17,izquierda,3,2,verde,1,110.968061640763,313.258095642637,80.7628377174001,263.802019026696,60.13645441776,98.4635341436885,0.405614711514581,0.888810659520286,0.771783571545559,0.085836201725972,0.771783571545559,0.382492333155793
18,izquierda,3,3,azul,3,170.977724713044,355.942505256885,139.658290806737,304.395936952756,63.9499275732863,102.604063047242,0.542105263157895,0.964285714285714,0.777530030136018,0.0274509803921569,0.588689924712148,0.777530030136018
1,superior,1,1,naranja,2,72.3076504867751,94.8317539069407,10,63.0733462439754,124.459265075887,64.7855020355174,0.08496769912155,0.922257105851223,0.980392156862745,0.980392156862745,0.537254901960784,0.0762787403637535
2,superior,1,2,azul,3,133.271732560957,66.5844793043047,72.3249697915334,35.9999607327161,121.744039979333,62.3651517264153,0.547120418848168,0.964467005076142,0.774996015121347,0.0274509803921569,0.563330518393481,0.774996015121347
3,superior,1,3,verde,1,191.773244822695,39.4782189407681,132.129365946812,9.99999999999973,119.144418857974,60.0855568566217,0.413882839984211,0.885570337228701,0.788235294117647,0.0902294062744826,0.788235294117647,0.427445165189464
