id,cara,fila,columna,color,cluster,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,meanH,meanS,meanV,meanR,meanG,meanB
19,derecha,1,1,rojo,4,208.266043946629,221.805115512892,162.916117507968,171.701982294384,88.888254984637,102.291021033411,0.00563632718081531,0.839442446061709,0.874665472242669,0.874665472242669,0.164804298592557,0.14082453332344
20,derecha,1,2,naranja,4,282.446325030642,193.427195385548,242.094503535143,147.653346460362,79.214137846755,93.3021064869981,0.0787068660964592,0.920354499433199,0.936946166219976,0.936946166219976,0.482366788845206,0.0745098039215686
21,derecha,1,3,blanco,2,345.970729810686,169.125717167321,309.69701006376,127,71.3029899362398,85.7479922078056,0.158540131111082,0.101245348003289,0.749019607843137,0.749019607843137,0.746704379726772,0.674509803921569
22,derecha,2,1,azul,6,199.301935779125,291.358535303038,155.667440527763,241.934399281766,85.5959307554082,100.818879852544,0.54813558735727,0.964497041420118,0.665958665691707,0.0235294117647059,0.478613183546983,0.665958665691707
23,derecha,2,2,verde,1,271.338005292733,258.878002255722,232.339115868427,213.645226043949,76.6118072778229,92.1323027177267,0.398517045396262,0.903014412986118,0.690196078431373,0.0670224766710761,0.690196078431373,0.31085519847757
24,derecha,2,3,azul,6,333.391239760151,230.898655986266,298.203584679519,189.211481435745,69.2099998345138,84.8021899905557,0.545180722891566,0.959925997324853,0.672947953032742,0.0272610878289577,0.498039215686275,0.672947953032742
25,derecha,3,1,naranja,4,191.043119464884,355.439524436627,149,306.74280946004,82.5364451801819,99.2571905399602,0.0706253065597712,0.933335466322472,0.929411764705882,0.929411764705882,0.428249111159073,0.0619966934144778
26,derecha,3,2,amarillo,3,261.040990768653,319.548555935859,223.308860106561,274.899905081703,74.1714386395344,90.8813819740247,0.15528827743611,0.750373633099693,0.77418018486045,0.77418018486045,0.733543106094521,0.193120013058457
27,derecha,3,3,verde,1,321.669011310857,288.461919513717,287.50635728141,247.251249056449,67.2318756832732,83.7839699407257,0.384129341948661,0.795198298824514,0.717235678268997,0.146802438027324,0.717235678268997,0.321366687970345
10,izquierda,1,1,verde,1,32.8679053640324,128.619745186034,9.99999999999999,74,45.7925835971416,109.375091757202,0.38324679666843,0.796149146195476,0.737188381753527,0.15024922222138,0.737188381753527,0.326357817256717
11,izquierda,1,2,naranja,4,78.1399623809002,167.774703555805,52.8858932352193,107.549723924085,52.0058508395727,120.614715697671,0.0718829191078861,0.938126974908049,0.975025816648006,0.975025816648006,0.454842785685385,0.060138670125661
12,izquierda,1,3,azul,6,133.672273254309,215.803564263754,103.988947198854,148.691459609163,66.7538910293607,134.428643263509,0.546336124034804,0.964874001078935,0.716816457168133,0.0250657267257925,0.52144556509727,0.716816457168133
13,izquierda,2,1,azul,6,37.6072338310745,197.381615235025,16.6175956300016,147.182822261194,42.0270840894996,100.511922754093,0.548556939531445,0.961749129716412,0.690196078431373,0.0263939300558116,0.495810475732082,0.690196078431373
14,izquierda,2,2,naranja,4,79.2391111025208,239.376869683719,56.2562949255486,184.482661261023,47.1938226738678,109.925042243461,0.0686191415132814,0.932603310734628,0.913725490196078,0.913725490196078,0.411764705882353,0.0614859029434983
15,izquierda,2,3,rojo,4,129.369343120927,289.944655408551,102.756377328752,229.386136808253,59.1185801068033,121.283165155619,0.0046907942005543,0.858178569701371,0.807843137254902,0.807843137254902,0.134242515335293,0.114590910026699
16,izquierda,3,1,verde,1,41.6244559721332,255.666604077298,22.2279618159246,209.226871846695,38.8337981252008,92.9771726739782,0.399117220678049,0.850758914909308,0.705882352941177,0.105649257304604,0.705882352941177,0.342744881798895
