id,color_pre_hsv,cara_geometrica,fila_geometrica,columna_geometrica,area,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,solidez,extent,aspect_ratio,major_axis,minor_axis,meanH,meanS,meanV,meanR,meanG,meanB,cluster_kmeans,color_kmeans,score
1,geometrico,superior,1,1,7763.47967378651,72.238767552936,82.8912525075624,9.99999999999996,52.0812982660925,124.149082461284,62.5335243714553,1,1,1.98532041347656,124.149082461284,62.5335243714553,0.153846153846154,0.715794853871795,0.874509803921569,0.874509803921569,0.823576722582157,0.248281840726575,3,amarillo,1
2,geometrico,superior,1,2,7399.09339752832,143.963375412925,60.6601945697202,82.9806139792632,30.685297179298,121.649197529628,60.8231993945235,1,1,2.00004601435979,121.649197529628,60.8231993945235,0.160401002506266,0.658415841584158,0.795763616047596,0.795763616047596,0.776470588235294,0.27083293142655,3,amarillo,1
3,geometrico,superior,1,3,7058.36234821864,213.271895485807,39.1780035714222,153.496529799948,10.0000000000002,119.245877954666,59.1916674126217,1,1,2.01457203635453,119.245877954666,59.1916674126217,0.485902205572171,0.0306122448979592,0.768627450980392,0.745098039215686,0.768567941142386,0.765379912390896,5,blanco,1
4,geometrico,superior,2,1,8088.82581557608,125.307588762235,123.920246955993,62.4479046947528,92.1409600728992,125.383591494195,64.5126345415827,1,1,1.94355093982988,125.383591494195,64.5126345415827,0.175907908363412,0.022828014981902,0.86252704299885,0.858823529411765,0.86121561227211,0.84298677809536,2,blanco,1
5,geometrico,superior,2,2,7703.93024731987,196.974328157277,100.710618308183,135.396429207671,69.8068647926929,122.83255593204,62.7189606929799,1,1,1.95845968387975,122.83255593204,62.7189606929799,0.369384093695947,0.0277694478183993,0.827450980392157,0.80451698361752,0.827450980392157,0.807843137254902,5,blanco,1
6,geometrico,superior,2,3,7344.33822215036,266.198403324648,78.2920585734294,205.852153400115,48.2232762949255,120.381107723513,61.0090599848822,1,1,1.97316771891491,120.381107723513,61.0090599848822,0.444444444444443,0.0259905207209195,0.796432015452192,0.776470588235294,0.796432015452192,0.79002963787064,5,blanco,1
7,geometrico,superior,3,1,8430.68371260829,179.690880127102,165.965495157313,116.19843158259,133.178229438584,126.641551463573,66.5712289148107,1,1,1.90234660720523,126.641551463573,66.5712289148107,0.150454640749083,0.695011354997672,0.983010872514732,0.983010872514732,0.913725490196078,0.298727148421391,3,amarillo,1
8,geometrico,superior,3,2,8023.95269732871,251.27527622909,141.735649308178,189.091163896801,109.866636218234,124.037839356015,64.6895555339227,1,1,1.91743223975268,124.037839356015,64.6895555339227,0.418508886682958,0.922751166540485,0.772549019607843,0.0594310466270293,0.772549019607843,0.423433840730935,1,verde,1
9,geometrico,superior,3,3,7644.30219218926,320.390640257766,118.341520036824,259.463139587474,87.3476306873638,121.536860412527,62.8969858711385,1,1,1.93231613135689,121.536860412527,62.8969858711385,0.0758652788961647,0.879795813677064,0.97994954015136,0.97994954015136,0.512002029661142,0.117647058823529,4,naranja,1
10,geometrico,izquierda,1,1,5008.56803273669,32.8679053640324,128.619745186034,9.99999999999999,74,45.7925835971416,109.375091757202,1,1,0.41867469879518,109.375091757202,45.7925835971416,0.38324679666843,0.796149146195476,0.737188381753527,0.15024922222138,0.737188381753527,0.326357817256717,1,verde,1
11,geometrico,izquierda,1,2,6272.67091363054,78.1399623809002,167.774703555805,52.8858932352193,107.549723924085,52.0058508395727,120.614715697671,1,1,0.431173348448866,120.614715697671,52.0058508395727,0.0718829191078861,0.938126974908049,0.975025816648006,0.975025816648006,0.454842785685385,0.060138670125661,4,naranja,1
12,geometrico,izquierda,1,3,8973.63500363706,133.672273254309,215.803564263754,103.988947198854,148.691459609163,66.7538910293607,134.428643263509,1,1,0.496574907019696,134.428643263509,66.7538910293607,0.546336124034804,0.964874001078935,0.716816457168133,0.0250657267257925,0.52144556509727,0.716816457168133,6,azul,1
13,geometrico,izquierda,2,1,4224.22302958355,37.6072338310745,197.381615235025,16.6175956300016,147.182822261194,42.0270840894996,100.511922754093,1,1,0.418130336560378,100.511922754093,42.0270840894996,0.548556939531445,0.961749129716412,0.690196078431373,0.0263939300558116,0.495810475732082,0.690196078431373,6,azul,1
14,geometrico,izquierda,2,2,5187.78295105533,79.2391111025208,239.376869683719,56.2562949255486,184.482661261023,47.1938226738678,109.925042243461,1,1,0.429327309871243,109.925042243461,47.1938226738678,0.0686191415132814,0.932603310734628,0.913725490196078,0.913725490196078,0.411764705882353,0.0614859029434983,4,naranja,1
15,geometrico,izquierda,2,3,7170.08851485912,129.369343120927,289.944655408551,102.756377328752,229.386136808253,59.1185801068033,121.283165155619,1,1,0.487442589669786,121.283165155619,59.1185801068033,0.0046907942005543,0.858178569701371,0.807843137254902,0.807843137254902,0.134242515335293,0.114590910026699,4,rojo,1
