id,color_pre_hsv,cara_geometrica,fila_geometrica,columna_geometrica,area,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,solidez,extent,aspect_ratio,major_axis,minor_axis,meanH,meanS,meanV,meanR,meanG,meanB,cluster_kmeans,color_kmeans,score
1,geometrico,superior,1,1,8063.15597091285,72.3076504867751,94.8317539069407,10,63.0733462439754,124.459265075887,64.7855020355174,1,1,1.92109748578709,124.459265075887,64.7855020355174,0.08496769912155,0.922257105851223,0.980392156862745,0.980392156862745,0.537254901960784,0.0762787403637535,2,naranja,1
2,geometrico,superior,1,2,7592.58552509785,133.271732560957,66.5844793043047,72.3249697915334,35.9999607327161,121.744039979333,62.3651517264153,1,1,1.95211647224722,121.744039979333,62.3651517264153,0.547120418848168,0.964467005076142,0.774996015121347,0.0274509803921569,0.563330518393481,0.774996015121347,3,azul,1
3,geometrico,superior,1,3,7158.85875343995,191.773244822695,39.4782189407681,132.129365946812,9.99999999999973,119.144418857974,60.0855568566217,1,1,1.98291278455288,119.144418857974,60.0855568566217,0.413882839984211,0.885570337228701,0.788235294117647,0.0902294062744826,0.788235294117647,0.427445165189464,1,verde,1
4,geometrico,superior,2,1,8547.82893474132,136.97393726047,132.094659824751,73.5721472947356,99.0199586125369,126.641812742408,67.496103772044,1,1,1.87628330622043,126.641812742408,67.496103772044,0.420366633177423,0.954760520753691,0.82523521616813,0.0373930437114408,0.82523521616813,0.448494957421021,1,verde,1
5,geometrico,superior,2,2,8039.50457322477,197.706279049216,102.54343427308,135.713249355773,70.7159729289287,123.831203109185,64.9230918489595,1,1,1.90735221602311,123.831203109185,64.9230918489595,0.158730158730159,0.638376627356481,0.906770667609409,0.906770667609409,0.879045399444165,0.328036946176973,4,amarillo,1
6,geometrico,superior,2,3,7571.69785251768,255.941038725736,74.2074856259112,195.295700950388,43.5541211108275,121.142296911218,62.5025118853968,1,1,1.93819885404513,121.142296911218,62.5025118853968,0.0728955917121827,0.876,0.980244489483717,0.980244489483717,0.498039215686275,0.12156862745098,2,naranja,1
7,geometrico,superior,3,1,9070.73529019372,204.126802291636,170.790416402284,139.591987181864,136.321258137563,128.90181052303,70.3693396810212,1,1,1.83178940014688,128.90181052303,70.3693396810212,0.162241142412869,0.657443689041359,0.996078431372549,0.996078431372549,0.978195989135438,0.341176470588235,4,amarillo,1
8,geometrico,superior,3,2,8520.91145044726,264.565498258889,139.855525128662,201.489873528694,106.712858492648,125.990728169986,67.6312580632989,1,1,1.86290676497642,125.990728169986,67.6312580632989,0.396032257159025,0.0477328160220086,0.925490196078431,0.87843137254902,0.925490196078431,0.895997881249234,6,blanco,1
9,geometrico,superior,3,3,8015.71673057992,322.472902616678,110.216248021881,260.79211671506,78.320817184605,123.207883284941,65.0584728579592,1,1,1.89380226544724,123.207883284941,65.0584728579592,0.984964812098472,0.79742465957817,0.916594542689259,0.916594542689259,0.185642627615776,0.250175872367879,5,rojo,1
10,geometrico,izquierda,1,1,6913.95860622815,42.5646275817592,144.595949561645,10,91.0000000000001,64.8142441270348,106.673443459078,1,1,0.60759493670886,106.673443459078,64.8142441270348,0.144444444444444,0.0686283482661341,0.863468534135247,0.862830842910542,0.854901960784314,0.804676251451755,4,blanco,1
11,geometrico,izquierda,1,2,7519.06054536135,103.396160467883,181.934671002735,69.5259253518652,125.868066134428,67.3967209925573,111.564189394195,1,1,0.604107118588219,111.564189394195,67.3967209925573,0.999138373674822,0.85423570332144,0.889891472371007,0.889891472371007,0.129853391004386,0.132048215490246,5,rojo,1
12,geometrico,izquierda,1,3,8445.27168073994,170.552329908272,223.155488312721,135.274129437991,164.380910995613,72.2300815243149,116.921807403706,1,1,0.61776398371024,116.921807403706,72.2300815243149,0.104250894372162,0.928142147999285,0.984313725490196,0.984313725490196,0.642414560769809,0.0706090878120491,2,naranja,1
13,geometrico,izquierda,2,1,6144.36999154196,49.6611336402368,212.87810389105,18.8907848913037,162.496728500901,61.2589966501868,100.301512064077,1,1,0.610748486135004,100.301512064077,61.2589966501868,0.195455636196742,0.0595376985308386,0.815228217508592,0.805079916320748,0.815228217508592,0.766485573131201,4,blanco,1
14,geometrico,izquierda,2,2,6648.94734823997,107.395465695585,251.296703957318,75.4625370369482,198.740425539978,63.5599460606631,104.609077891508,1,1,0.60759493670886,104.609077891508,63.5599460606631,0.54612851163879,0.963876251543613,0.722747636491374,0.0261133113087431,0.53039411356179,0.722747636491374,3,azul,1
15,geometrico,izquierda,2,3,7414.71399641574,170.777600005934,293.473564461763,137.596443039976,238.547615164059,67.8381192779161,109.300111432032,1,1,0.620659195943279,109.300111432032,67.8381192779161,0.155019819759998,0.703284612810885,0.952941176470588,0.952941176470588,0.905913586173885,0.282352941176471,4,amarillo,1
16,geometrico,izquierda,3,1,5496.16047735039,56.03248288545,274.18284299269,26.869082797796,226.655540832276,58.0733927468519,94.6416287629129,1,1,0.613613623370026,94.6416287629129,58.0733927468519,0.991831934585084,0.886836201031111,0.859331064386017,0.859331064386017,0.0977226626538627,0.134980166275408,5,rojo,1
17,geometrico,izquierda,3,2,5921.24783284348,110.968061640763,313.258095642637,80.7628377174001,263.802019026696,60.13645441776,98.4635341436885,1,1,0.610748486135004,98.4635341436885,60.13645441776,0.405614711514581,0.888810659520286,0.771783571545559,0.085836201725972,0.771783571545559,0.382492333155793,1,verde,1
18,geometrico,izquierda,3,3,6561.52240059605,170.977724713044,355.942505256885,139.658290806737,304.395936952756,63.9499275732863,102.604063047242,1,1,0.623268959084414,102.604063047242,63.9499275732863,0.542105263157895,0.964285714285714,0.777530030136018,0.0274509803921569,0.588689924712148,0.777530030136018,3,azul,1
19,geometrico,derecha,1,1,8684.39713151351,242.508019936834,227.390422894761,205.31055489932,169.026051358891,73.9121906565529,117.49614041163,1,1,0.629060583586939,117.49614041163,73.9121906565529,0.54482759002233,0.964438024643693,0.67375622670152,0.0239358175125473,0.498039215686275,0.67375622670152,3,azul,1
20,geometrico,derecha,1,2,6888.70744966893,304.348342252569,190.90257566696,271.355527396942,138.705825804631,65.6011443493055,105.008952480901,1,1,0.624719538662546,105.008952480901,65.6011443493055,0.396347100318176,0.913702869049165,0.669060022766827,0.0583957466612324,0.669060022766827,0.289975516558223,1,verde,1
21,geometrico,derecha,1,3,5596.38599799384,354.676817849829,161.207100934067,325.040238988365,114,58.9597610116347,94.9187361341152,1,1,0.621160409556314,94.9187361341152,58.9597610116347,0.165905505704018,0.107008251433055,0.709455574353064,0.706628091749783,0.706752894106027,0.63226176948628,4,blanco,1
22,geometrico,derecha,2,1,7224.86824775667,237.292878593859,298.239483685346,203.502287763349,244.788109300393,67.1827087771566,107.540591608495,1,1,0.624719538662546,107.540591608495,67.1827087771566,0.997654841545517,0.858039736431439,0.819607843137255,0.819607843137255,0.11648230966948,0.125490196078431,5,rojo,1
23,geometrico,derecha,2,2,5843.36921486109,294.476742891983,258.122606223346,264.191516326291,209.887862949068,60.2467394527859,96.9906299981663,1,1,0.621160409556314,96.9906299981663,60.2467394527859,0.999085076192166,0.853614523724546,0.77880026034117,0.77880026034117,0.113822981780114,0.116528985977257,5,rojo,1
24,geometrico,derecha,2,3,4822.47681602343,341.825400958245,224.905538140441,314.391126484626,180.960868584863,54.600402970491,88.3230993483648,1,1,0.618189390695356,88.3230993483648,54.600402970491,0.0662044788425311,0.921657042514732,0.83921568627451,0.83921568627451,0.372549019607843,0.0656938259316549,2,naranja,1
25,geometrico,derecha,3,1,6104.12911413143,232.955404885906,357.165199826536,202,307.868889392217,61.5763212649027,99.1311106077827,1,1,0.621160409556315,99.1311106077827,61.5763212649027,0.995252366128704,0.845558853137266,0.812775394021374,0.812775394021374,0.12547429802293,0.144321970239607,5,rojo,1
26,geometrico,derecha,3,2,5018.70613804972,286.122158259786,315.012621077925,258.133920382682,270.185016369437,55.7001875181763,90.1021407946247,1,1,0.618189390695357,90.1021407946247,55.7001875181763,0.99809515858235,0.835930602239434,0.776470588235294,0.776470588235294,0.127232945327568,0.134288831965013,5,rojo,1
27,geometrico,derecha,3,3,4198.33338885117,330.79109083413,279.5974305976,305.254632619839,238.496919447375,50.8408854350597,82.5778967640878,1,1,0.61567183746886,82.5778967640878,50.8408854350597,0.54630734020068,0.946005975560811,0.660414353133509,0.0357134704571562,0.486277249694544,0.660414353133509,3,azul,1
