id,cara,fila,columna,color,cluster,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,meanH,meanS,meanV,meanR,meanG,meanB
19,derecha,1,1,azul,2,237.803058553453,255.504596641046,200.246311630448,194.213746606013,74.8696259053901,120.518927266259,0.553982954452294,0.963975866121792,0.686274509803922,0.0247532156177073,0.470588235294118,0.686274509803922
20,derecha,1,2,amarillo,6,304.766187808439,211.986129462953,269.992452934466,154.090045101883,70.6775045035369,113.969948152668,0.14936705871542,0.695451939606554,0.811462785821154,0.811462785821154,0.752656251575387,0.247058823529412
21,derecha,1,3,azul,2,363.454579625784,173.845306573497,329.930255611351,119,68.069744388649,108.069491091257,0.552989520686129,0.93352988896198,0.710069703281169,0.0472604959168072,0.500877571707689,0.710069703281169
22,derecha,2,1,amarillo,6,235.626253936258,323.476691191784,201.759547036159,269.174617273721,67.5416811902886,106.947706527714,0.160721411328799,0.672145353220018,0.762875532749603,0.762875532749603,0.744777016481088,0.250394122344129
23,derecha,2,2,naranja,3,296.734649436489,279.771793678151,265.139701251881,228.128519994037,64.1235036869394,101.80432544112,0.0713779966691527,0.933586175156051,0.872451754626901,0.872451754626901,0.405930403014891,0.0578950922967865
24,derecha,2,3,rojo,5,350.928544386324,241.012166539223,320.362572036521,191.791529482194,61.9833356017164,97.1074256223668,0.015241829590509,0.868027057386155,0.773853419099561,0.773853419099561,0.163749727224275,0.101984147306525
25,derecha,3,1,rojo,5,233.827463399469,379.645058108059,202.989668717494,330.93136830699,61.5210928034279,96.0686316930094,0.0139855001421507,0.85945766737471,0.776470588235294,0.776470588235294,0.164925669130857,0.10893898465887
26,derecha,3,2,amarillo,6,290.021055008857,336.434096274861,261.072764715294,289.852995722692,58.6808464777877,91.9335153470105,0.154700573753451,0.67901126229896,0.730574777348011,0.730574777348011,0.694117647058824,0.234746347364311
27,derecha,3,3,azul,2,340.350736083148,297.732282319,312.264375633046,253.116228949001,56.8934245929748,88.1158890559885,0.554911747102176,0.925495993158565,0.697695195617607,0.0518464248165507,0.484897584946772,0.697695195617607
10,izquierda,1,1,verde,4,43.090386545912,163.240942894845,10,109,65.7852359091385,107.83353102632,0.399788397411287,0.769043076009013,0.760334007101532,0.175959818939566,0.760334007101532,0.408368689349327
11,izquierda,1,2,blanco,1,102.216337273976,205.345518351987,68.0388456534528,148.976424436033,67.9286448526814,112.035025969695,0.285714285714287,0.032092254950458,0.859626404875538,0.839247389671149,0.859626404875538,0.831690903583461
12,izquierda,1,3,blanco,1,166.766842292095,251.313009375214,131.437692337866,192.644749938994,70.1975109119983,116.571323886865,0.202065044027821,0.0442811921955681,0.929411764705882,0.917878621231322,0.929411764705882,0.889992088675426
13,izquierda,2,1,azul,2,52.3922831968846,228.300421839379,21.0652399349688,177.235646265641,62.2987581476685,101.550346668075,0.552768287619307,0.957609424648781,0.729545924853542,0.0311314143928473,0.507538905286122,0.729545924853542
14,izquierda,2,2,blanco,1,108.740296310351,270.852650653049,76.4417110858101,217.909608893235,64.2157036744387,105.260792620987,0.287237475785101,0.0336538461538462,0.805111616781833,0.785481462240262,0.805111616781833,0.779698202014426
15,izquierda,2,3,verde,4,169.969364255401,317.09089695996,136.644993889795,262.128859848351,66.2382170853499,109.246995688455,0.416189918444535,0.858013214775426,0.772983336316745,0.109696642652591,0.772983336316745,0.439710324494111
16,izquierda,3,1,verde,4,60.7850050500463,287.00093542077,31.0430553446908,238.765507958926,59.1629474731047,95.9503357896513,0.401693688510621,0.760618327007588,0.725490196078431,0.173397216570198,0.725490196078431,0.400517093359264
17,izquierda,3,2,naranja,3,114.60147156204,329.704764915479,83.9860695558691,279.800003094388,60.8874809506111,99.2498884748917,0.0749775581347735,0.931902093425187,0.896669652674161,0.896669652674161,0.437182302335814,0.0610983634823944
18,izquierda,3,3,amarillo,6,172.833188391471,375.912133548906,141.298320881279,324.220958970343,62.7016791187208,102.779041029656,0.148349879682753,0.661852165166724,0.861844545408451,0.861844545408451,0.800002479659878,0.29161361236814
1,superior,1,1,naranja,3,71.8175807928318,110.593236618372,10,74.9233470715692,124.564892530672,73.7842269463603,0.0816895272711461,0.931883416981557,0.977822210710929,0.977822210710929,0.513724191096371,0.0666666666666667
2,superior,1,2,amarillo,6,137.104718514826,75.8903929174977,76.3664362892723,42.1792686026369,122.366809585812,69.6721356590188,0.158312737950674,0.652737630585207,0.849312550037464,0.849312550037464,0.819531356135908,0.294348281372934
3,superior,1,3,verde,4,199.173573296408,42.8982011729377,139.484436971454,10.9999999999996,120.231423288593,65.8711170120617,0.411242422061096,0.852235989907224,0.73375253640782,0.10843799597953,0.73375253640782,0.400817556097667
