id,color_pre_hsv,cara_geometrica,fila_geometrica,columna_geometrica,area,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,solidez,extent,aspect_ratio,major_axis,minor_axis,meanH,meanS,meanV,meanR,meanG,meanB,cluster_kmeans,color_kmeans,score
1,geometrico,superior,1,1,9866.03860349732,73.5950271397774,111.13845588482,10,73.5867870536634,127.2464687267,77.5348715152766,1,1,1.6411514746836,127.2464687267,77.5348715152766,0.41102683181846,0.812530165687015,0.784677320163785,0.147028073655504,0.784677320163785,0.443765143826401,1,verde,1
2,geometrico,superior,1,2,9019.11578212953,137.297389784304,76.278173043667,75.6000538784655,40.8589872866117,123.447744665799,73.0601908244363,1,1,1.68967180721501,123.447744665799,73.0601908244363,0.155941798825477,0.655456844542535,0.847054767850174,0.847054767850174,0.810358783366222,0.291648245303544,3,amarillo,1
3,geometrico,superior,1,3,8267.40866945419,197.254872076289,43.467226881348,137.345276107246,9.99999999999997,119.869211524217,68.9702431869584,1,1,1.73798446961084,119.869211524217,68.9702431869584,0.554027751448452,0.963168848161005,0.737254901960784,0.0274509803921569,0.505884991267954,0.737254901960784,4,azul,1
4,geometrico,superior,2,1,10910.1397678473,138.520782625555,154.834265711425,72.7861877096378,114.703950138267,131.529438624027,82.9482728884264,1,1,1.58568025642857,131.529438624027,82.9482728884264,0.420920252069058,0.864895329081086,0.80121421724055,0.108233214716232,0.80121421724055,0.471916823965085,1,verde,1
5,geometrico,superior,2,2,9943.46981517665,202.242011423476,117.487268096224,138.532938311332,79.7097446127626,127.474712526563,78.0034692222165,1,1,1.63421850076197,127.474712526563,78.0034692222165,0.233333333333334,0.022888878063341,0.858522198504373,0.850524200377097,0.858522198504373,0.838758910011951,5,blanco,1
6,geometrico,superior,2,3,9088.83048142617,262.100453338501,82.4042489890496,200.295828944265,46.7742302370037,123.662460169033,73.4970860922768,1,1,1.68254915594576,123.662460169033,73.4970860922768,0.416672169164102,0.857572881676786,0.739738841092642,0.105466511241377,0.739738841092642,0.422069801654425,1,verde,1
7,geometrico,superior,3,1,12105.1012476932,207.904455549425,201.530307281814,139.881344800135,158.552743240893,136.110709240314,88.9357003226004,1,1,1.53043950569449,136.110709240314,88.9357003226004,0.143018748851536,0.666587935353823,0.989573960388428,0.989573960388428,0.896753386339098,0.329912574184225,3,amarillo,1
8,geometrico,superior,3,2,10996.9778983409,271.501831584278,161.434471733606,205.645436538328,121.060823471577,131.77320645326,83.4538233858759,1,1,1.5789954385189,131.77320645326,83.4538233858759,0.0863831496064616,0.929963496259176,0.980392156862745,0.980392156862745,0.542117979311873,0.0686501401629454,2,naranja,1
9,geometrico,superior,3,3,10021.3622931452,331.119855156595,123.847473371365,267.296429016094,85.8433552495734,127.703570983908,78.4736261949007,1,1,1.62734382462125,127.703570983908,78.4736261949007,0.00542630309706816,0.82174585787311,0.889025098568882,0.889025098568882,0.182913137836277,0.1574020973789,2,rojo,1
10,geometrico,izquierda,1,1,7171.13878153454,42.4080949864852,165.393106763776,10,108,63.6342526728525,112.693061996057,1,1,0.564668769716088,112.693061996057,63.6342526728525,0.0774722400082145,0.935785160782703,0.979544979933662,0.979544979933662,0.490039549722772,0.0627450980392157,2,naranja,1
