id,color_pre_hsv,cara_geometrica,fila_geometrica,columna_geometrica,area,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,solidez,extent,aspect_ratio,major_axis,minor_axis,meanH,meanS,meanV,meanR,meanG,meanB,cluster_kmeans,color_kmeans,score
1,geometrico,superior,1,1,9430.15732389607,72.9466959563996,111.618166991167,10,75.499319215146,126.459447188538,74.5706037275069,1,1,1.69583509945342,126.459447188538,74.5706037275069,0.135267394875476,0.723145253888814,0.960784712859596,0.960784712859596,0.82885080703988,0.266114354627958,5,amarillo,1
2,geometrico,superior,1,2,8715.75694058929,137.736286722439,76.5836407801885,76.1608542619028,42.4245237003976,123.689925996105,70.4645658924862,1,1,1.75534929406688,123.689925996105,70.4645658924862,0.0160933394733575,0.877356688808056,0.82495092230085,0.82495092230085,0.17104087099817,0.101514026740656,6,rojo,1
3,geometrico,superior,1,3,8070.19805714612,199.197253930135,43.349044896327,138.937007229458,10.9999999999996,121.034431307803,66.6768783886195,1,1,1.81523841896686,121.034431307803,66.6768783886195,0.0762108262108262,0.935737132206755,0.976755967604915,0.976755967604915,0.480257304535449,0.0627450980392157,2,naranja,1
4,geometrico,superior,2,1,10545.4804745249,136.430056124789,152.356608083629,70.8418467460244,113.646055787742,131.788434756402,80.0182542118905,1,1,1.64697963051559,131.788434756402,80.0182542118905,0.0162755038967215,0.891416896439701,0.91086008745282,0.91086008745282,0.178512778059606,0.0986012461274764,6,rojo,1
5,geometrico,superior,2,2,9717.82722749111,201.846566179843,114.931788333672,137.748419302512,78.3920222595585,128.777987366271,75.4618660086032,1,1,1.70653065154245,128.777987366271,75.4618660086032,0.143501690445981,0.66082896520439,0.934530765490402,0.934530765490402,0.850164394463652,0.317647058823529,5,amarillo,1
6,geometrico,superior,2,3,8972.80381195981,263.782995127712,79.4979248123786,201.11122270113,44.9575461643394,125.897098847068,71.270933914525,1,1,1.76645782413987,125.897098847068,71.270933914525,0.552191752264933,0.963661711277308,0.760063687615752,0.0274509803921569,0.531316676895161,0.760063687615752,1,azul,1
7,geometrico,superior,3,1,11846.4013057381,204.856834305801,196.267331534311,136.398669629181,154.666361298362,137.580117396714,86.1054746128674,1,1,1.59780917549411,137.580117396714,86.1054746128674,0.150818696819583,0.668285375502686,0.988235294117647,0.988235294117647,0.925490196078431,0.32792776811536,5,amarillo,1
8,geometrico,superior,3,2,10881.8581059218,270.807501532781,156.1813998893,203.974026111787,116.994527946358,134.296520628672,81.028592959679,1,1,1.65739667595487,134.296520628672,81.028592959679,0.548643903913639,0.963682990088781,0.815686274509804,0.0296244230554916,0.588235294117647,0.815686274509804,1,azul,1
9,geometrico,superior,3,3,10017.2132708185,333.120603057252,118.306442237975,267.839119460845,81.336359981552,131.160880539153,76.3734829290674,1,1,1.71736151749122,131.160880539153,76.3734829290674,0.40782466318603,0.701318278740836,0.827612750423846,0.247058823529412,0.827612750423846,0.506494271685486,3,verde,1
10,geometrico,izquierda,1,1,6871.33763213285,41.5451081604109,165.729691083393,10,110,62.3653461110166,110.178778129463,1,1,0.566037735849056,110.178778129463,62.3653461110166,0.0776937641472089,0.936,0.979822170118563,0.979822170118563,0.490196078431373,0.0627450980392157,2,naranja,1
11,geometrico,izquierda,1,2,7727.83709477964,98.8389906171525,206.520001305926,65.5721561525328,146.982830270168,65.7113849140374,117.602712298471,1,1,0.558757392833461,117.602712298471,65.7113849140374,0.136363636363637,0.0491410503083442,0.890196078431372,0.890196078431372,0.882352941176471,0.846356933170471,4,blanco,1
12,geometrico,izquierda,1,3,9583.00887700281,165.641731424886,254.080131714618,130.494130577545,190.187890631228,76.009837142697,126.075903294098,1,1,0.602889490828302,126.075903294098,76.009837142697,0.0919054812426781,0.92771672298773,0.980392156862745,0.980392156862745,0.571893639485203,0.0707900248563577,2,naranja,1
13,geometrico,izquierda,2,1,5634.2285574865,50.4708488071183,232.773327308638,21.778432811728,182.633669005656,56.7819240803343,99.2257421484216,1,1,0.572249930823395,99.2257421484216,56.7819240803343,0.408960909069626,0.855198917209483,0.737250512995457,0.106416993058408,0.737250512995457,0.392210735382275,3,verde,1
14,geometrico,izquierda,2,2,6262.06070915443,103.0868515554,274.453437747873,72.9806806836836,221.265869207841,59.536229856778,105.180672746975,1,1,0.566037735849056,105.180672746975,59.536229856778,0.0166423694510212,0.894677337661179,0.827769362355338,0.827769362355338,0.160845678046793,0.0871149213114995,6,rojo,1
15,geometrico,izquierda,2,3,7591.63425188967,163.567402908563,322.363501761772,131.930724349339,265.743797101052,67.8587993689758,111.873984250898,1,1,0.606564607699943,111.873984250898,67.8587993689758,0.149505374357094,0.672764424063843,0.911683590646888,0.911683590646888,0.847058823529412,0.297369390962059,5,amarillo,1
16,geometrico,izquierda,3,1,4702.11323905517,57.9758618734747,289.145496947258,31.6635664052212,243.591992832197,52.1152728253997,90.2252446189532,1,1,0.577612984542156,90.2252446189532,52.1152728253997,0.191659099015367,0.0343029540372532,0.764705882352941,0.76078431372549,0.764705882352941,0.737254901960784,4,blanco,1
17,geometrico,izquierda,3,2,5175.6063292182,106.615534610182,330.885503088684,79.1217405365108,282.840422446889,54.4218739466425,95.1015823948397,1,1,0.572249930823395,95.1015823948397,54.4218739466425,0.553112779517427,0.95828384732476,0.73543277679414,0.0309492713961526,0.509902779891855,0.73543277679414,1,azul,1
18,geometrico,izquierda,3,3,6160.34747142783,161.868139096102,378.30037906978,133.104647820903,327.484877816929,61.2877678266941,100.515122183071,1,1,0.60973678880944,100.515122183071,61.2877678266941,0.0179975297594615,0.881331008986733,0.855207993619272,0.855207993619272,0.182875354353909,0.101375042462338,6,rojo,1
19,geometrico,derecha,1,1,8606.5053457717,238.431179897525,253.381458241487,200.429975823021,196.761970242507,76.220516196324,112.9158627528,1,1,0.675020447421006,112.9158627528,76.220516196324,0.551834303622961,0.958293570689542,0.705882352941177,0.0294517681521639,0.496217861167796,0.705882352941177,1,azul,1
20,geometrico,derecha,1,2,7859.74330547005,304.185316342377,210.568774450492,267.815056272433,156.543281292845,72.9392724393863,107.757358177676,1,1,0.676884378690132,107.757358177676,72.9392724393863,0.077339195283362,0.934467383134812,0.925490196078431,0.925490196078431,0.462414762284352,0.0606558183167409,2,naranja,1
21,geometrico,derecha,1,3,7205.78087210725,363.946101456888,171.658376800375,329.074060461382,120,69.9259395386182,103.04875300428,1,1,0.678571428571428,103.04875300428,69.9259395386182,0.0155113498547736,0.878755616416749,0.79146813357102,0.79146813357102,0.160970786556094,0.0964692697509117,6,rojo,1
22,geometrico,derecha,2,1,7689.03100406997,230.913182773925,318.817887408666,194.939530877975,265.383122445091,72.1428095787727,106.580698048283,1,1,0.676884378690132,106.580698048283,72.1428095787727,0.406508824924612,0.858290584057948,0.705882352941177,0.0998974078454004,0.705882352941177,0.366167234464597,3,verde,1
23,geometrico,derecha,2,2,7056.31235937475,293.683474963142,275.203300054317,259.174531876521,224.084195129231,69.1969071429291,101.97438947379,1,1,0.678571428571429,101.97438947379,69.1969071429291,0.399744536938284,0.813275283358451,0.674509803921569,0.125593652400311,0.674509803921569,0.344330557104758,3,verde,1
24,geometrico,derecha,2,3,6498.30693182564,351.009126713153,235.371803996292,317.851600316641,186.376388517672,66.4795845413316,97.7489100851033,1,1,0.680105634768228,97.7489100851033,66.4795845413316,0.015607492088817,0.875146700090928,0.768627450980392,0.768627450980392,0.159643580859089,0.095822767851791,6,rojo,1
25,geometrico,derecha,3,1,6910.69933820461,224.151486819681,377.671493107838,190,327.083259573018,68.479216718309,100.916740426982,1,1,0.678571428571429,100.916740426982,68.479216718309,0.185831382135696,0.0443884547751545,0.752941176470588,0.750195531839538,0.752941176470588,0.721137716149297,4,blanco,1
26,geometrico,derecha,3,2,6369.95251498027,284.192514985924,333.616265314422,251.363679932582,285.107737107262,65.8197584213443,96.7787282688444,1,1,0.680105634768228,96.7787282688444,65.8197584213443,0.0738596340691545,0.93220607234305,0.844974450447882,0.844974450447882,0.40695195696224,0.0573309742262872,2,naranja,1
27,geometrico,derecha,3,3,5890.02860825835,339.265917781689,293.206042844411,307.662259372636,246.613369090419,63.3568855797579,92.9658797833991,1,1,0.681506868190489,92.9658797833991,63.3568855797579,0.554694082824644,0.915584019530524,0.692203717357128,0.058567215937237,0.484254419154919,0.692203717357128,1,azul,1
