id,cara,fila,columna,color,cluster,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,meanH,meanS,meanV,meanR,meanG,meanB
19,derecha,1,1,rojo,3,242.302452356281,228.22410471553,199.527326690089,172.165283061515,83.7152622658265,114.630271094917,0.997064965040429,0.852124236889989,0.85925708321733,0.85925708321733,0.127499118608235,0.135382437884854
20,derecha,1,2,naranja,2,312.634543415944,193.327638283787,274.832853907419,142.398030005321,74.1101804169135,103.953713405584,0.0750397331073641,0.927291798862707,0.925593639212182,0.925593639212182,0.454611174011981,0.0674433864193656
21,derecha,1,3,amarillo,4,372.450875762813,163.648744874493,338.665129506252,117,66.3348704937475,95.0697913527903,0.146495932993841,0.798355146775977,0.815147424811518,0.815147424811518,0.73646685344007,0.163845771453425
22,derecha,2,1,naranja,2,234.631132787215,302.74235226155,193.517598920054,247.44541837772,80.535557500351,112.966534641437,0.0723594646136152,0.936087725648645,0.976470588235294,0.976470588235294,0.459375655419481,0.0624261268913275
23,derecha,2,2,azul,1,302.847937739725,263.402264345371,266.338918235347,213.066959166706,71.6304382303274,102.659291657289,0.546300594258831,0.962025316455696,0.607843137254902,0.0232658456098572,0.446881682193942,0.607843137254902
24,derecha,2,3,verde,5,361.230089474927,229.733742584531,328.469595239893,183.557242973522,64.3640270122589,94.0434567630476,0.388619767193348,0.870243251905828,0.690196078431373,0.0893806731838206,0.690196078431373,0.288757469814807
25,derecha,3,1,rojo,3,227.575342870884,371.281421046797,188,316.804612733852,77.5864920795948,111.195387266147,0.995977399606766,0.856594451302876,0.811185991970209,0.811185991970209,0.115634716611877,0.132458416883235
26,derecha,3,2,azul,1,293.787850411627,328.274831260423,258.487523348991,278.585773669274,69.3078801140791,101.26701092841,0.543568473762028,0.960444720151559,0.647058823529412,0.0255863563475951,0.483838961916009,0.647058823529412
27,derecha,3,3,naranja,2,350.784318176602,291.254277297378,318.990699140146,245.595824318593,62.5025372747347,92.9296544108156,0.063044636506434,0.926222186210935,0.861852028005304,0.861852028005304,0.364705882352941,0.0631850339285313
10,izquierda,1,1,blanco,6,40.4560185351639,147.003316198992,10,89,60.5096257252692,115.240242252057,0.145745023671485,0.0694444444444445,0.847058823529412,0.846132714715912,0.839425587760846,0.788235294117647
11,izquierda,1,2,rojo,3,97.2606088165579,184.524327800097,64.6753551698633,121.953339838259,64.7045514570778,124.247236317204,0.997482685609103,0.860442594854966,0.887943822100641,0.887943822100641,0.124032729706929,0.135447635465509
12,izquierda,1,3,azul,1,164.326602852874,228.823281948182,129.305644052043,160.90660985841,76.7237112291646,134.775127904895,0.541097399601523,0.964251976667567,0.776470588235294,0.0274509803921569,0.58956056638185,0.776470588235294
13,izquierda,2,1,rojo,3,48.4007149859086,222.006312021937,20.5220093139494,169.279034024947,55.4192647913504,104.815015999162,0.993551850099623,0.879227053140097,0.823381984780336,0.823381984780336,0.0989292850014062,0.126015018765873
14,izquierda,2,2,naranja,2,100.763907523747,261.859351969383,71.1126777656347,205.388751475001,58.9158416686306,112.204889470032,0.0771580164619968,0.932321576611965,0.979253768813546,0.979253768813546,0.488812617090472,0.0662438450573105
15,izquierda,2,3,amarillo,4,161.678201988613,308.220539914992,130.024048968255,247.437473775506,68.7125265255529,120.709334835379,0.153184527359545,0.73629171349291,0.934104600232959,0.934104600232959,0.87843137254902,0.246959250700748
16,izquierda,3,1,naranja,2,55.1342233056624,285.574920276683,29.4308201360036,237.249961037657,51.118675704258,96.10820417264,0.067433895370558,0.925438596491228,0.901960784313726,0.901960784313726,0.405861962324933,0.0667594724198257
17,izquierda,3,2,blanco,6,103.696089040505,326.58701221767,76.494207100222,275.139817789658,54.0778200358237,102.277927965932,0.194444196406623,0.062327091073398,0.776470588235294,0.768627450980392,0.776470588235294,0.729411764705882
18,izquierda,3,3,azul,1,159.493716091978,373.709942444834,130.61579205716,318.712098356051,62.2168985027665,109.28790164395,0.541912892378593,0.963350785340314,0.743702502899278,0.0274509803921569,0.562584526486757,0.743702502899278
1,superior,1,1,azul,1,73.1396226008074,93.4757200830951,10,62.1897009665114,127.148494174003,63.8123046108253,0.544739746706858,0.964824120603015,0.793254751539024,0.0276676712121984,0.588235294117647,0.793254751539024
2,superior,1,2,rojo,3,138.254491990249,66.1589538346287,75.4664097084752,35.7730914929267,126.429636980796,61.9608721010358,0.986377251793065,0.863800009121744,0.868562915258271,0.868562915258271,0.118258674310769,0.180392156862745
3,superior,1,3,verde,5,201.753075264635,39.5202463830186,139.318569210444,9.99999999999979,125.707074877447,60.1811492671974,0.409280325441471,0.850047468475613,0.786155175939413,0.117560578762445,0.786155175939413,0.420340750667645
4,superior,2,1,verde,5,137.326246085201,131.246172043913,72.0297168916565,98.3845814318359,131.516681553336,67.0621455154266,0.41753980461162,0.952380952380952,0.821397515487848,0.0392156862745098,0.821397515487848,0.434251320313943
5,superior,2,2,amarillo,4,203.36499592998,102.706885787441,138.450684947022,70.8127749530948,130.734906162837,65.0706574251543,0.157877460392814,0.655475420501696,0.898039215686274,0.898039215686274,0.866666666666667,0.309173605501229
