id,color_pre_hsv,cara_geometrica,fila_geometrica,columna_geometrica,area,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,solidez,extent,aspect_ratio,major_axis,minor_axis,meanH,meanS,meanV,meanR,meanG,meanB,cluster_kmeans,color_kmeans,score
1,geometrico,superior,1,1,9602.29749513579,73.2635528678951,109.329497671187,10,73.2433137021086,126.648982237958,75.8181970787117,1,1,1.67042988514322,126.648982237958,75.8181970787117,0.140939325267242,0.692674168058733,0.902303382726513,0.902303382726513,0.806324440749041,0.27840272270213,3,amarillo,1
2,geometrico,superior,1,2,8353.86178077332,137.913337629752,73.1798946358849,77.4623410911157,40.2479103905061,121.013154810239,69.0326749506946,1,1,1.75298371237491,121.013154810239,69.0326749506946,0.155052441723713,0.657422493273066,0.815128390429578,0.815128390429578,0.778265531440835,0.278533504967998,3,amarillo,1
3,geometrico,superior,1,3,7312.50060377728,196.943439025912,40.1725963058865,139.065665451193,10.0000000000002,115.857347272683,63.1164166616596,1,1,1.83561351230926,115.857347272683,63.1164166616596,0.306364453684703,0.0191881942394295,0.752941176470588,0.741373780662978,0.752941176470588,0.739919994275677,6,blanco,1
4,geometrico,superior,2,1,11190.9435379949,136.602662172721,149.874910744581,69.9806530563,110.045722727491,133.379061837583,83.9033007416282,1,1,1.58967598007032,133.379061837583,83.9033007416282,0.0130278207013002,0.882016290029741,0.862616082301416,0.862616082301416,0.161717640844013,0.101945865203412,2,rojo,1
5,geometrico,superior,2,2,9666.80406991005,201.440885670625,109.997087946201,137.930754352656,73.8131578995918,127.142852722557,76.0310458898099,1,1,1.67224916130737,127.142852722557,76.0310458898099,0.0781107975871708,0.935940665833579,0.979548461106756,0.979548461106756,0.491659063118636,0.0627450980392157,5,naranja,1
6,geometrico,superior,2,3,8406.9899291181,260.376003470924,73.7498859494048,199.700121503577,40.7343069630515,121.463546834422,69.214098782892,1,1,1.754896025092,121.463546834422,69.214098782892,0.157714928181798,0.631617404221986,0.813503229328112,0.813503229328112,0.788176839023839,0.30018571981903,3,amarillo,1
7,geometrico,superior,3,1,13151.2464526949,206.908242502985,194.879787307284,136.55135179291,150.690809641996,140.864246909108,93.361138409952,1,1,1.50881029632018,140.864246909108,93.361138409952,0.260873438604008,0.0290887109232951,0.941176470588235,0.926124497705623,0.941176470588235,0.913784880921974,6,blanco,1
8,geometrico,superior,3,2,11270.7092206697,271.604984754077,150.660473816809,204.709736704916,110.715686658798,133.926371765256,84.1560110388477,1,1,1.59140589141558,133.926371765256,84.1560110388477,0.419952713551765,0.821758105371413,0.792147922940087,0.141176470588235,0.792147922940087,0.479271241199286,1,verde,1
9,geometrico,superior,3,3,9731.88046599712,330.118536554286,110.667284044554,266.36038236123,74.3851239545861,127.63961763877,76.2449829138401,1,1,1.67407234890469,127.63961763877,76.2449829138401,0.552583025721644,0.960838569258308,0.779383829831199,0.030601103370555,0.544281166041687,0.779383829831199,4,azul,1
10,geometrico,izquierda,1,1,7371.82291683193,43.3151973682879,166.527881794421,9.99999999999998,109,65.3385437301209,112.825026331793,1,1,0.579113924050633,112.825026331793,65.3385437301209,0.55330275124155,0.963541666666667,0.752941176470588,0.0274509803921569,0.52156862745098,0.752941176470588,4,azul,1
11,geometrico,izquierda,1,2,7672.79194270144,104.128949365128,209.232380381315,70.4928346057391,149.83297003686,65.9237231355846,116.388935238395,1,1,0.566408851499119,116.388935238395,65.9237231355846,0.194444444444444,0.0272727272727274,0.859618427605389,0.858206266086316,0.858823529411765,0.837016708091944,6,blanco,1
