id,color_pre_hsv,cara_geometrica,fila_geometrica,columna_geometrica,area,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,solidez,extent,aspect_ratio,major_axis,minor_axis,meanH,meanS,meanV,meanR,meanG,meanB,cluster_kmeans,color_kmeans,score
1,geometrico,superior,1,1,7140.06452133909,64.2656694287954,100.292199841825,10,68.0565325128622,110.149560578262,64.8215433984054,1,1,1.6992739574444,110.149560578262,64.8215433984054,0.141613566491002,0.676364268811546,0.944568706072162,0.944568706072162,0.850071437290574,0.305882352941176,3,amarillo,1
2,geometrico,superior,1,2,7351.04738940341,121.074300878283,71.685858672067,65.4720077444505,39.3017062087151,112.87860692394,65.123477244512,1,1,1.73330128703243,112.87860692394,65.123477244512,0.551600698718607,0.964111204425015,0.776470588235294,0.0276476684174607,0.543062516902079,0.776470588235294,2,azul,1
3,geometrico,superior,1,3,7569.19445252312,178.969308421763,42.5324660351195,121.989182428513,9.99999999999978,115.692407593872,65.4251615118435,1,1,1.76831672892285,115.692407593872,65.4251615118435,0.406846708361266,0.768223846521805,0.776691526206896,0.18023315599234,0.776691526206896,0.442935777849141,6,verde,1
4,geometrico,superior,2,1,7598.10901841219,120.366874735738,138.19801224565,64.1647427904061,105.090284581526,114.11548165577,66.5826311046203,1,1,1.7138926438107,114.11548165577,66.5826311046203,0.138583741678638,0.640996231817255,0.988235294117647,0.988235294117647,0.879612678947409,0.35407625941163,3,amarillo,1
5,geometrico,superior,2,2,7827.41738099583,178.906262574581,109.35981737878,121.295706421207,76.093414124935,116.992434770161,66.9053293605974,1,1,1.74862654273191,116.992434770161,66.9053293605974,0.23739738504391,0.0247708205958143,0.894915800574869,0.886274509803922,0.894915800574869,0.874487845054769,5,blanco,1
6,geometrico,superior,2,3,8064.70816691453,238.588769826448,79.958488840618,179.525487597678,46.5334771960527,119.960559160139,67.2279974633055,1,1,1.78438394250276,119.960559160139,67.2279974633055,0.418677537438988,0.842086465308572,0.762568479433244,0.120344309101792,0.762568479433244,0.449596561660705,6,verde,1
7,geometrico,superior,3,1,8097.52138303509,178.84178227465,177.707660271461,120.586690043316,143.682200052239,118.322017503576,68.436302506339,1,1,1.72893644411337,118.322017503576,68.436302506339,0.548543689320388,0.962616822429907,0.839710634229093,0.0313725490196078,0.60437602514303,0.839710634229093,2,azul,1
8,geometrico,superior,3,2,8347.24235492767,239.209322198069,148.643544084684,179.468367836658,114.448302808129,121.358592615533,68.7816344523041,1,1,1.76440402415397,121.358592615533,68.7816344523041,0.0912286188060105,0.928,0.979592219346678,0.979592219346678,0.566538708348229,0.0705882352941176,1,naranja,1
9,geometrico,superior,3,3,8605.8799320376,300.781116536828,118.999636336246,239.506595785826,84.6345574981829,124.493404214173,69.1271958250286,1,1,1.80093236429386,124.493404214173,69.1271958250286,0.408742732954568,0.708951605030647,0.82372316780474,0.240102845762579,0.82372316780474,0.505244558196727,6,verde,1
10,geometrico,izquierda,1,1,5148.12234994745,36.1760737667198,145.059559638255,10,96,52.4100845117522,98.2277055629066,1,1,0.533557046979866,98.2277055629066,52.4100845117522,0.393338521290055,0.734561710456687,0.787782670958314,0.209065020950793,0.787782670958314,0.418313286631071,6,verde,1
