id,cara,fila,columna,color,cluster,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h,meanH,meanS,meanV,meanR,meanG,meanB
19,derecha,1,1,naranja,1,214.787883146866,227.79619966051,175.108110740019,176.822770806702,77.8790527438038,103.922438308284,0.0767541964515607,0.933929507013368,0.977666850978384,0.977666850978384,0.485125544556003,0.0641485913549292
20,derecha,1,2,amarillo,3,280.294447900919,193.460072209864,245.657234228955,147.904547631912,68.1047415680822,92.7032088539656,0.136981351855193,0.740856349376939,0.814935378558995,0.814935378558995,0.706364693337438,0.210766722343046
21,derecha,1,3,rojo,4,334.265977333631,165.170185230357,303.585706555693,124,60.4142934443067,83.6505601536554,0.0157056035689068,0.888097271245284,0.79758847463608,0.79758847463608,0.153647582621362,0.0887867506124311
22,derecha,2,1,verde,6,209.050137843517,290.436817188855,171.854832311804,241.577221705171,73.0901808512852,99.4893181388458,0.405251141552511,0.873013831092268,0.65844361098837,0.0836327701087191,0.65844361098837,0.331683887368429
23,derecha,2,2,rojo,4,271.262882477242,252.405239646896,238.527839750951,208.522685294886,64.4279986471868,89.207998126874,0.0161732032321194,0.884210526315789,0.747070946679062,0.747070946679062,0.150972581049495,0.0862745098039216
24,derecha,2,3,rojo,4,323.10550728643,220.713070831369,293.920000633346,180.897447492717,57.5182252448853,80.8296593225892,0.0163141105168423,0.875,0.775373705044148,0.775373705044148,0.161695419047902,0.0970547955759655
25,derecha,3,1,blanco,5,204.003374138666,345.533789654155,169,298.661712038696,68.8554301942751,95.3382879613041,0.197831613077915,0.0443989034106561,0.71384678143572,0.70793595989622,0.71384678143572,0.682352941176471
26,derecha,3,2,naranja,1,263.225516851025,304.861689926046,232.195434359835,262.568398510121,61.1259047722183,85.8994872927305,0.0723764493448033,0.931304919562103,0.835294117647059,0.835294117647059,0.395441932097694,0.0572875139558624
27,derecha,3,3,rojo,4,313.076385505723,270.625517295405,285.24810500312,232.107196391128,54.8840724170208,78.1364049730837,0.0151736891722697,0.85766269512251,0.768483588112758,0.768483588112758,0.169635476167888,0.109571176096085
10,izquierda,1,1,verde,6,36.1760737667198,145.059559638255,10,96,52.4100845117522,98.2277055629066,0.393338521290055,0.734561710456687,0.787782670958314,0.209065020950793,0.787782670958314,0.418313286631071
11,izquierda,1,2,rojo,4,87.0810956768972,182.100487854551,59.1402350150476,129.801987664537,55.9476018997673,104.720312806288,0.01942550884633,0.904741044145065,0.899362083067303,0.899362083067303,0.180539774186662,0.0859311600168928
12,izquierda,1,3,amarillo,3,145.088195939434,224.309227900895,115.127706560152,168.313969179415,63.6816120501364,112.13176800285,0.139122304892681,0.71094456362897,0.988235294117647,0.988235294117647,0.873268685584557,0.285687179323255
13,izquierda,2,1,verde,6,41.0398500875516,205.916377841285,16.3151583284839,159.523063186514,49.5010567971784,92.8835888476923,0.408836424738174,0.843459954750665,0.750864971592446,0.117611695225411,0.750864971592446,0.404272517110738
14,izquierda,2,2,verde,6,89.2339795200946,244.501420735775,62.9406629063239,195.222122931349,52.6449601082426,98.6679126556999,0.41356266651622,0.862868451708974,0.756862745098039,0.104013519534696,0.756862745098039,0.4183250111061
15,izquierda,2,3,rojo,4,143.728503327703,288.130666940429,115.654310188071,235.582600758191,59.4352323575121,105.220329027886,0.0220556371108479,0.887595834853143,0.870402003685072,0.870402003685072,0.200356303956337,0.0980289034332962
16,izquierda,3,1,azul,2,45.3904000570998,260.351576155404,21.9645985418942,216.349785333171,46.8979760791423,88.0906863349388,0.552531512156451,0.956689021204838,0.756862745098039,0.0327732768860515,0.529411764705882,0.756862745098039
17,izquierda,3,2,verde,6,91.1465307082283,299.936356856336,66.3172813736543,253.346850776925,49.7105002462016,93.2765877140725,0.411974036205433,0.821986359465557,0.747636962035229,0.133333333333333,0.747636962035229,0.42296072200499
18,izquierda,3,3,rojo,4,142.529930784364,344.389430023525,116.118581858285,294.88891442622,55.7199872514822,99.1110855737801,0.0174072382468591,0.882575366373812,0.860537965501218,0.860537965501218,0.179065064725604,0.100669623865974
1,superior,1,1,amarillo,3,64.2656694287954,100.292199841825,10,68.0565325128622,110.149560578262,64.8215433984054,0.141613566491002,0.676364268811546,0.944568706072162,0.944568706072162,0.850071437290574,0.305882352941176
2,superior,1,2,azul,2,121.074300878283,71.685858672067,65.4720077444505,39.3017062087151,112.87860692394,65.123477244512,0.551600698718607,0.964111204425015,0.776470588235294,0.0276476684174607,0.543062516902079,0.776470588235294
3,superior,1,3,verde,6,178.969308421763,42.5324660351195,121.989182428513,9.99999999999978,115.692407593872,65.4251615118435,0.406846708361266,0.768223846521805,0.776691526206896,0.18023315599234,0.776691526206896,0.442935777849141
4,superior,2,1,amarillo,3,120.366874735738,138.19801224565,64.1647427904061,105.090284581526,114.11548165577,66.5826311046203,0.138583741678638,0.640996231817255,0.988235294117647,0.988235294117647,0.879612678947409,0.35407625941163
5,superior,2,2,blanco,5,178.906262574581,109.35981737878,121.295706421207,76.093414124935,116.992434770161,66.9053293605974,0.23739738504391,0.0247708205958143,0.894915800574869,0.886274509803922,0.894915800574869,0.874487845054769
